s(m), v_par(m/s), v_perp(m/s)
0, 296548, 513637
2965.48, 296548, 513640
5930.97, 296548, 513643
8896.44, 296547, 513646
11861.9, 296546, 513649
14827.4, 296545, 513652
17792.8, 296544, 513655
20758.2, 296542, 513658
23723.7, 296540, 513661
26689, 296538, 513664
29654.4, 296535, 513667
32619.7, 296532, 513670
35585.1, 296529, 513673
38550.3, 296526, 513677
41515.6, 296522, 513680
44480.8, 296518, 513683
47445.9, 296514, 513686
50411, 296510, 513689
53376.1, 296505, 513692
56341.1, 296500, 513695
59306.1, 296495, 513698
62271, 296489, 513701
65235.9, 296483, 513704
68200.7, 296477, 513707
71165.4, 296471, 513710
74130.1, 296464, 513713
77094.7, 296457, 513716
80059.3, 296450, 513719
83023.7, 296443, 513722
85988.1, 296435, 513725
88952.4, 296427, 513728
91916.6, 296419, 513731
94880.8, 296410, 513734
97844.8, 296401, 513737
100809, 296392, 513740
103773, 296383, 513743
106736, 296373, 513746
109700, 296363, 513749
112664, 296353, 513752
115627, 296343, 513757
118591, 296332, 513766
121554, 296321, 513775
124517, 296310, 513785
127480, 296298, 513794
130443, 296286, 513803
133406, 296274, 513812
136368, 296262, 513821
139331, 296249, 513830
142293, 296236, 513839
145256, 296223, 513848
148218, 296210, 513857
151180, 296196, 513866
154142, 296182, 513876
157104, 296168, 513885
160065, 296153, 513894
163027, 296139, 513903
165988, 296123, 513912
168949, 296108, 513921
171910, 296093, 513930
174871, 296077, 513939
177832, 296061, 513948
180792, 296044, 513957
183753, 296027, 513967
186713, 296010, 513976
189673, 295993, 513985
192633, 295976, 513994
195592, 295958, 514003
198552, 295940, 514012
201511, 295922, 514021
204470, 295903, 514030
207429, 295884, 514039
210388, 295865, 514048
213346, 295846, 514057
216305, 295826, 514066
219263, 295806, 514076
222221, 295786, 514085
225179, 295765, 514094
228136, 295744, 514103
231093, 295723, 514115
234051, 295702, 514130
237008, 295681, 514145
239964, 295659, 514161
242921, 295637, 514176
245877, 295614, 514191
248833, 295592, 514206
251789, 295569, 514221
254744, 295545, 514236
257700, 295522, 514251
260655, 295498, 514266
263610, 295474, 514281
266564, 295450, 514297
269519, 295425, 514312
272473, 295401, 514327
275427, 295375, 514342
278380, 295350, 514357
281334, 295324, 514372
284287, 295299, 514387
287240, 295272, 514402
290192, 295246, 514417
293145, 295219, 514433
296097, 295192, 514448
299048, 295165, 514463
302000, 295137, 514478
304951, 295110, 514493
307902, 295081, 514508
310853, 295053, 514523
313803, 295025, 514538
316753, 294996, 514553
319703, 294966, 514568
322653, 294937, 514583
325602, 294907, 514598
328551, 294877, 514614
331499, 294847, 514629
334448, 294817, 514644
337396, 294786, 514659
340343, 294755, 514674
343291, 294723, 514689
346238, 294692, 514708
349185, 294660, 514729
352131, 294628, 514750
355077, 294596, 514771
358023, 294563, 514792
360968, 294530, 514813
363914, 294497, 514835
366858, 294463, 514856
369803, 294429, 514877
372747, 294395, 514898
