s(m), v_par(m/s), v_perp(m/s)
180658, 152289, 573245
182180, 152268, 573250
183703, 152248, 573255
185225, 152226, 573260
186747, 152205, 573265
188269, 152184, 573271
189791, 152162, 573276
191313, 152141, 573281
192834, 152119, 573286
194355, 152097, 573291
195876, 152074, 573297
197396, 152052, 573302
198917, 152029, 573307
200437, 152007, 573312
201957, 151984, 573317
203477, 151961, 573323
204996, 151937, 573328
206515, 151914, 573333
208035, 151890, 573338
209553, 151866, 573343
211072, 151842, 573349
212590, 151818, 573354
214108, 151794, 573359
215626, 151769, 573364
217144, 151745, 573369
218661, 151720, 573375
220178, 151695, 573380
221695, 151670, 573385
223211, 151644, 573390
224728, 151619, 573395
226244, 151593, 573401
227760, 151567, 573406
229275, 151541, 573411
230790, 151515, 573419
232305, 151489, 573428
233820, 151462, 573437
235335, 151435, 573445
236849, 151408, 573454
238363, 151381, 573462
239876, 151354, 573471
241390, 151327, 573480
242903, 151299, 573488
244416, 151271, 573497
245928, 151243, 573506
247441, 151215, 573514
248953, 151187, 573523
250464, 151158, 573531
251976, 151130, 573540
253487, 151101, 573549
254998, 151072, 573557
256509, 151043, 573566
258019, 151013, 573575
259529, 150984, 573583
261038, 150954, 573592
262548, 150924, 573600
264057, 150894, 573609
265566, 150864, 573618
267074, 150834, 573626
268582, 150803, 573635
270090, 150773, 573643
271598, 150742, 573652
273105, 150711, 573661
274612, 150679, 573669
276119, 150648, 573678
277625, 150616, 573686
279131, 150585, 573695
280637, 150553, 573704
282142, 150521, 573712
283647, 150488, 573721
285152, 150456, 573729
286656, 150423, 573738
288160, 150391, 573746
289664, 150358, 573755
291168, 150325, 573764
292671, 150291, 573772
294173, 150258, 573781
295676, 150224, 573789
297178, 150190, 573798
298680, 150156, 573806
300181, 150122, 573815
301682, 150088, 573824
303183, 150054, 573832
304683, 150019, 573841
306183, 149984, 573849
307683, 149949, 573858
309182, 149914, 573866
310681, 149879, 573875
312180, 149843, 573883
313678, 149807, 573892
315176, 149771, 573901
316673, 149735, 573909
318170, 149699, 573918
319667, 149663, 573926
321164, 149626, 573935
322660, 149590, 573943
324156, 149553, 573952
325651, 149516, 573960
327146, 149479, 573969
328640, 149441, 573977
330135, 149404, 573986
331629, 149366, 573994
333122, 149328, 574003
334615, 149290, 574011
336108, 149252, 574020
337600, 149213, 574028
339092, 149175, 574037
340584, 149136, 574045
342075, 149097, 574054
343566, 149058, 574062
345056, 149019, 574073
346546, 148979, 574085
348036, 148940, 574097
349525, 148900, 574108
351013, 148860, 574120
352502, 148820, 574132
353990, 148779, 574144
355477, 148739, 574156
356965, 148698, 574168
358451, 148658, 574180
359938, 148617, 574192
361424, 148576, 574203
362909, 148534, 574215
364394, 148493, 574227
365879, 148451, 574239
367363, 148409, 574251
368847, 148367, 574263
370331, 148325, 574274
371814, 148283, 574286
373296, 148240, 574298
374779, 148198, 574310
376260, 148155, 574322
377742, 148112, 574334
379223, 148069, 574345
380703, 148025, 574357
382183, 147982, 574369
383663, 147938, 574381
385142, 147894, 574393
386621, 147850, 574404
388099, 147806, 574416
389577, 147762, 574428
391054, 147717, 574440
392531, 147673, 574452
394008, 147628, 574463
395484, 147583, 574475
396959, 147538, 574487
398434, 147492, 574499
399909, 147447, 574510
401383, 147401, 574522
402857, 147355, 574534
404331, 147309, 574546
405803, 147263, 574557
407276, 147217, 574569
408748, 147170, 574581
410219, 147123, 574593
411690, 147077, 574604
413161, 147030, 574616
414631, 146982, 574628
416100, 146935, 574639
417569, 146887, 574651
419038, 146840, 574663
420506, 146792, 574675
421974, 146744, 574686
423441, 146696, 574698
424908, 146647, 574710
426374, 146599, 574721
427840, 146550, 574733
429305, 146501, 574745
430770, 146452, 574756
432234, 146403, 574768
433698, 146354, 574780
435161, 146304, 574791
436624, 146254, 574803
438086, 146204, 574815
439548, 146154, 574826
441009, 146104, 574838
442470, 146054, 574850
443930, 146003, 574861
445390, 145953, 574873
446849, 145902, 574884
448308, 145851, 574896
449766, 145799, 574908
451224, 145748, 574919
452681, 145696, 574931
454138, 145645, 574943
455594, 145593, 574954
457050, 145541, 574966
458505, 145489, 574977
459960, 145436, 574991
461414, 145384, 575006
462867, 145331, 575021
464321, 145278, 575036
465773, 145225, 575051
467225, 145172, 575066
468676, 145119, 575081
470127, 145065, 575095
471578, 145011, 575110
473028, 144957, 575125
474477, 144903, 575140
475926, 144849, 575155
477374, 144795, 575170
478822, 144740, 575184
480269, 144686, 575199
481715, 144631, 575214
483161, 144576, 575229
484607, 144521, 575244
486052, 144465, 575258
487496, 144410, 575273
488940, 144354, 575288
490383, 144298, 575303
491826, 144242, 575318
493268, 144186, 575332
494710, 144130, 575347
496151, 144073, 575362
497591, 144017, 575377
499031, 143960, 575391
500470, 143903, 575406
501909, 143846, 575421
503347, 143788, 575436
504785, 143731, 575450
506222, 143673, 575465
507658, 143615, 575480
509094, 143557, 575494
510529, 143499, 575509
511964, 143441, 575524
513398, 143382, 575538
514832, 143324, 575553
516265, 143265, 575568
517697, 143206, 575582
519129, 143147, 575597
520560, 143088, 575612
521991, 143028, 575626
523421, 142969, 575641
524850, 142909, 575656
526279, 142849, 575670
527707, 142789, 575685
529134, 142729, 575699
530561, 142668, 575714
531988, 142607, 575729
533414, 142547, 575743
534839, 142486, 575758
536263, 142425, 575772
537687, 142364, 575787
539111, 142302, 575801
540533, 142241, 575816
541955, 142179, 575831
543377, 142117, 575845
544798, 142055, 575860
546218, 141993, 575874
547638, 141930, 575889
549057, 141868, 575903
550475, 141805, 575918
551893, 141742, 575932
553310, 141679, 575947
554726, 141616, 575961
556142, 141553, 575976
557557, 141489, 575990
558972, 141425, 576005
560386, 141362, 576019
561799, 141298, 576033
563212, 141233, 576048
564624, 141169, 576062
566035, 141105, 576077
567446, 141040, 576091
568856, 140975, 576106
570265, 140910, 576120
571674, 140845, 576134
573082, 140780, 576149
574490, 140714, 576165
575897, 140649, 576183
577303, 140583, 576200
578708, 140517, 576218
580113, 140451, 576235
581517, 140385, 576253
582921, 140318, 576270
584324, 140252, 576288
585726, 140185, 576305
587127, 140118, 576323
588528, 140051, 576340
589928, 139984, 576358
591328, 139917, 576375
592727, 139849, 576393
594125, 139782, 576410
595522, 139714, 576428
596919, 139646, 576445
598315, 139578, 576463
599711, 139509, 576480
601105, 139441, 576497
602500, 139372, 576515
603893, 139303, 576532
605286, 139234, 576550
606678, 139165, 576567
608069, 139096, 576584
609459, 139027, 576602
610849, 138957, 576619
612239, 138887, 576636
613627, 138817, 576654
615015, 138747, 576671
616402, 138677, 576688
617789, 138607, 576706
619174, 138536, 576723
620559, 138465, 576740
621944, 138395, 576758
623327, 138324, 576775
624710, 138252, 576792
626092, 138181, 576809
627474, 138110, 576827
628854, 138038, 576844
630234, 137966, 576861
631614, 137894, 576878
632992, 137822, 576895
634370, 137750, 576913
635747, 137677, 576930
637124, 137605, 576947
638499, 137532, 576964
639874, 137459, 576981
641249, 137386, 576998
642622, 137313, 577016
643995, 137239, 577033
645367, 137166, 577050
646738, 137092, 577067
648109, 137018, 577084
649478, 136944, 577101
650848, 136870, 577118
652216, 136796, 577135
653583, 136721, 577152
654950, 136647, 577169
656316, 136572, 577186
657682, 136497, 577203
659046, 136422, 577220
660410, 136347, 577237
661773, 136271, 577254
663136, 136196, 577271
664497, 136120, 577288
665858, 136044, 577305
667218, 135968, 577322
668577, 135892, 577339
669936, 135816, 577356
671294, 135739, 577373
672651, 135663, 577390
674007, 135586, 577407
675362, 135509, 577424
676717, 135432, 577441
678071, 135355, 577458
679424, 135277, 577475
680777, 135200, 577491
682128, 135122, 577508
683479, 135044, 577525
684829, 134966, 577542
686178, 134888, 577559
687527, 134809, 577576
688875, 134731, 577593
690221, 134652, 577613
691568, 134573, 577633
692913, 134495, 577653
694257, 134415, 577673
695601, 134336, 577692
696944, 134257, 577712
698286, 134177, 577732
699628, 134097, 577752
700968, 134018, 577772
702308, 133938, 577791
703647, 133857, 577811
704985, 133777, 577831
706323, 133697, 577850
707659, 133616, 577870
708995, 133535, 577890
710330, 133454, 577909
711664, 133373, 577929
712997, 133292, 577949
714330, 133211, 577968
715662, 133129, 577988
716992, 133047, 578007
718322, 132965, 578027
719652, 132883, 578047
720980, 132801, 578066
722308, 132719, 578086
723635, 132636, 578105
724960, 132554, 578125
726286, 132471, 578144
727610, 132388, 578164
728933, 132305, 578183
730256, 132222, 578203
731578, 132139, 578222
732899, 132055, 578241
734219, 131971, 578261
735538, 131888, 578280
736857, 131804, 578300
738174, 131719, 578319
739491, 131635, 578338
740807, 131551, 578358
742122, 131466, 578377
743436, 131382, 578396
744750, 131297, 578416
746062, 131212, 578435
747374, 131126, 578454
748685, 131041, 578474
749995, 130956, 578493
751304, 130870, 578512
752612, 130784, 578531
753920, 130698, 578551
755226, 130612, 578570
756532, 130526, 578589
757837, 130440, 578608
759141, 130353, 578627
760444, 130267, 578647
761746, 130180, 578666
763047, 130093, 578685
764348, 130006, 578704
765647, 129918, 578723
766946, 129831, 578742
768244, 129744, 578761
769541, 129656, 578780
770837, 129568, 578799
772132, 129480, 578818
773427, 129392, 578837
774720, 129304, 578856
776013, 129215, 578875
777305, 129127, 578894
778595, 129038, 578913
779885, 128949, 578932
781174, 128860, 578951
782462, 128771, 578970
783750, 128681, 578989
785036, 128592, 579008
786322, 128502, 579027
787606, 128413, 579046
788890, 128323, 579065
790173, 128233, 579083
791454, 128142, 579102
792735, 128052, 579121
794016, 127962, 579140
795295, 127871, 579159
796573, 127780, 579177
797850, 127689, 579196
799127, 127598, 579215
800402, 127507, 579234
801677, 127416, 579252
802951, 127324, 579271
804223, 127232, 579292
805495, 127141, 579314
806766, 127049, 579335
808036, 126957, 579357
809305, 126864, 579378
810573, 126772, 579400
811841, 126679, 579421
813107, 126587, 579443
814372, 126494, 579464
815637, 126401, 579486
816900, 126308, 579507
818163, 126215, 579528
819425, 126121, 579550
820686, 126028, 579571
821945, 125934, 579593
823204, 125840, 579614
824462, 125746, 579635
825719, 125652, 579656
826975, 125558, 579678
828230, 125464, 579699
829484, 125369, 579720
830738, 125274, 579741
831990, 125180, 579763
833241, 125085, 579784
834492, 124989, 579805
835741, 124894, 579826
836990, 124799, 579847
838237, 124703, 579868
839484, 124608, 579889
840729, 124512, 579911
841974, 124416, 579932
843218, 124320, 579953
844460, 124223, 579974
845702, 124127, 579995
846943, 124031, 580016
848183, 123934, 580037
849421, 123837, 580058
850659, 123740, 580079
851896, 123643, 580100
853132, 123546, 580120
854367, 123448, 580141
855601, 123351, 580162
856834, 123253, 580183
858066, 123155, 580204
859297, 123057, 580225
860527, 122959, 580246
861756, 122861, 580266
862985, 122763, 580287
864212, 122664, 580308
865438, 122566, 580329
866663, 122467, 580349
867887, 122368, 580370
869110, 122269, 580391
870333, 122170, 580411
871554, 122070, 580432
872774, 121971, 580453
873993, 121871, 580473
875211, 121772, 580494
876429, 121672, 580514
877645, 121572, 580535
878860, 121471, 580556
880074, 121371, 580576
881287, 121271, 580597
882500, 121170, 580617
883711, 121069, 580638
884921, 120969, 580658
886130, 120868, 580679
887338, 120766, 580699
888546, 120665, 580719
889752, 120564, 580740
890957, 120462, 580760
892161, 120360, 580780
893364, 120259, 580801
894566, 120157, 580821
895767, 120055, 580841
896967, 119952, 580862
898166, 119850, 580882
899364, 119747, 580902
900561, 119645, 580922
901757, 119542, 580943
902952, 119439, 580963
904146, 119336, 580983
905339, 119233, 581003
906531, 119129, 581023
907721, 119026, 581043
908911, 118922, 581063
910100, 118819, 581084
911287, 118715, 581104
912474, 118611, 581124
913660, 118507, 581144
914844, 118402, 581164
916028, 118298, 581184
917210, 118193, 581204
918392, 118089, 581225
919572, 117984, 581247
920751, 117879, 581270
921930, 117774, 581293
923107, 117669, 581315
924283, 117563, 581338
925458, 117458, 581360
926632, 117352, 581383
927805, 117246, 581405
928977, 117141, 581427
930148, 117035, 581450
931318, 116928, 581472
932486, 116822, 581495
933654, 116716, 581517
934821, 116609, 581539
935986, 116502, 581561
937151, 116396, 581584
938314, 116289, 581606
939477, 116182, 581628
940638, 116074, 581650
941798, 115967, 581673
942957, 115859, 581695
944115, 115752, 581717
945272, 115644, 581739
946428, 115536, 581761
947583, 115428, 581783
948737, 115320, 581805
949889, 115212, 581827
951041, 115103, 581849
952191, 114995, 581871
953341, 114886, 581893
954489, 114777, 581915
955636, 114668, 581937
956782, 114559, 581959
957928, 114450, 581981
959071, 114341, 582003
960214, 114231, 582025
961356, 114122, 582047
962497, 114012, 582068
963636, 113902, 582090
964775, 113792, 582112
965912, 113682, 582134
967048, 113572, 582155
968184, 113462, 582177
969318, 113351, 582199
970451, 113240, 582220
971583, 113130, 582242
972713, 113019, 582264
973843, 112908, 582285
974971, 112797, 582307
976099, 112685, 582328
977225, 112574, 582350
978350, 112462, 582371
979474, 112351, 582393
980597, 112239, 582414
981719, 112127, 582436
982840, 112015, 582457
983959, 111903, 582478
985078, 111791, 582500
986195, 111678, 582521
987311, 111566, 582542
988427, 111453, 582564
989541, 111340, 582585
990653, 111227, 582606
991765, 111114, 582627
992876, 111001, 582649
993985, 110888, 582670
995093, 110774, 582691
996201, 110661, 582712
997307, 110547, 582733
998412, 110433, 582754
999515, 110319, 582775
1.00062e+06, 110205, 582796
1.00172e+06, 110091, 582817
1.00282e+06, 109977, 582838
1.00392e+06, 109862, 582859
1.00502e+06, 109748, 582880
1.00611e+06, 109633, 582901
1.00721e+06, 109518, 582922
1.0083e+06, 109403, 582943
1.0094e+06, 109288, 582964
1.01049e+06, 109173, 582985
1.01158e+06, 109058, 583006
1.01267e+06, 108942, 583026
1.01376e+06, 108827, 583047
1.01485e+06, 108711, 583068
1.01593e+06, 108595, 583089
1.01702e+06, 108479, 583109
1.0181e+06, 108363, 583130
1.01919e+06, 108247, 583151
1.02027e+06, 108130, 583171
1.02135e+06, 108014, 583192
1.02243e+06, 107898, 583213
1.02351e+06, 107781, 583233
1.02458e+06, 107664, 583254
1.02566e+06, 107547, 583274
1.02674e+06, 107430, 583295
1.02781e+06, 107313, 583315
1.02888e+06, 107196, 583336
1.02995e+06, 107078, 583356
1.03102e+06, 106961, 583377
1.03209e+06, 106843, 583397
1.03316e+06, 106725, 583419
1.03423e+06, 106607, 583441
1.03529e+06, 106489, 583464
1.03636e+06, 106371, 583487
1.03742e+06, 106253, 583509
1.03848e+06, 106134, 583532
1.03954e+06, 106016, 583555
1.0406e+06, 105897, 583577
1.04166e+06, 105779, 583600
1.04272e+06, 105660, 583622
1.04377e+06, 105541, 583645
1.04483e+06, 105422, 583667
1.04588e+06, 105302, 583690
1.04693e+06, 105183, 583712
1.04799e+06, 105063, 583734
1.04904e+06, 104944, 583757
1.05008e+06, 104824, 583779
1.05113e+06, 104704, 583801
1.05218e+06, 104584, 583824
1.05322e+06, 104464, 583846
1.05427e+06, 104344, 583868
1.05531e+06, 104224, 583890
1.05635e+06, 104103, 583913
1.05739e+06, 103983, 583935
1.05843e+06, 103862, 583957
1.05947e+06, 103741, 583979
1.06051e+06, 103620, 584001
1.06154e+06, 103499, 584023
1.06258e+06, 103378, 584045
1.06361e+06, 103257, 584067
1.06464e+06, 103136, 584089
1.06567e+06, 103014, 584111
1.0667e+06, 102893, 584133
1.06773e+06, 102771, 584155
1.06876e+06, 102649, 584177
1.06978e+06, 102527, 584199
1.07081e+06, 102405, 584220
1.07183e+06, 102283, 584242
1.07285e+06, 102160, 584264
1.07387e+06, 102038, 584286
1.07489e+06, 101915, 584307
1.07591e+06, 101793, 584329
1.07693e+06, 101670, 584351
1.07795e+06, 101547, 584372
1.07896e+06, 101424, 584394
1.07998e+06, 101301, 584415
1.08099e+06, 101178, 584437
1.082e+06, 101054, 584458
1.08301e+06, 100931, 584480
1.08402e+06, 100807, 584501
1.08502e+06, 100684, 584523
1.08603e+06, 100560, 584544
1.08704e+06, 100436, 584566
1.08804e+06, 100312, 584587
1.08904e+06, 100188, 584608
1.09004e+06, 100063, 584630
1.09104e+06, 99939, 584651
1.09204e+06, 99814.5, 584672
1.09304e+06, 99689.9, 584693
1.09404e+06, 99565.2, 584714
1.09503e+06, 99440.3, 584736
1.09602e+06, 99315.3, 584757
1.09702e+06, 99190.3, 584778
1.09801e+06, 99065.1, 584799
1.099e+06, 98939.8, 584820
1.09999e+06, 98814.4, 584841
1.10097e+06, 98688.9, 584862
1.10196e+06, 98563.2, 584883
1.10295e+06, 98437.5, 584904
1.10393e+06, 98311.6, 584925
1.10491e+06, 98185.6, 584946
1.10589e+06, 98059.6, 584967
1.10687e+06, 97933.4, 584987
1.10785e+06, 97807, 585008
1.10883e+06, 97680.6, 585029
1.10981e+06, 97554.1, 585050
1.11078e+06, 97427.5, 585070
1.11175e+06, 97300.7, 585091
1.11273e+06, 97173.8, 585112
1.1137e+06, 97046.9, 585132
1.11467e+06, 96919.8, 585153
1.11564e+06, 96792.6, 585174
1.1166e+06, 96665.3, 585194
1.11757e+06, 96537.8, 585215
1.11853e+06, 96410.3, 585235
1.1195e+06, 96282.7, 585256
1.12046e+06, 96154.9, 585276
1.12142e+06, 96027.1, 585296
1.12238e+06, 95899.1, 585317
1.12334e+06, 95771, 585337
1.1243e+06, 95642.8, 585358
1.12525e+06, 95514.5, 585378
1.12621e+06, 95386.1, 585398
1.12716e+06, 95257.6, 585418
1.12811e+06, 95129, 585439
1.12906e+06, 95000.3, 585459
1.13001e+06, 94871.4, 585479
1.13096e+06, 94742.5, 585499
1.13191e+06, 94613.4, 585519
1.13285e+06, 94484.3, 585539
1.1338e+06, 94355, 585559
1.13474e+06, 94225.6, 585579
1.13568e+06, 94096.1, 585599
1.13662e+06, 93966.5, 585619
1.13756e+06, 93836.8, 585639
1.1385e+06, 93707, 585659
1.13943e+06, 93577.1, 585679
1.14037e+06, 93447.1, 585699
1.1413e+06, 93317, 585719
1.14224e+06, 93186.7, 585738
1.14317e+06, 93056.4, 585758
1.1441e+06, 92926, 585778
1.14503e+06, 92795.4, 585798
1.14595e+06, 92664.7, 585817
1.14688e+06, 92534, 585837
1.1478e+06, 92403.1, 585858
1.14873e+06, 92272.1, 585879
1.14965e+06, 92141.1, 585901
1.15057e+06, 92009.9, 585923
1.15149e+06, 91878.6, 585944
1.15241e+06, 91747.2, 585966
1.15332e+06, 91615.7, 585987
1.15424e+06, 91484.1, 586009
1.15515e+06, 91352.4, 586030
1.15607e+06, 91220.6, 586052
1.15698e+06, 91088.6, 586073
1.15789e+06, 90956.6, 586094
1.1588e+06, 90824.5, 586116
1.1597e+06, 90692.3, 586137
1.16061e+06, 90559.9, 586158
1.16152e+06, 90427.5, 586179
1.16242e+06, 90295, 586200
1.16332e+06, 90162.3, 586222
1.16422e+06, 90029.6, 586243
1.16512e+06, 89896.7, 586264
1.16602e+06, 89763.8, 586285
1.16692e+06, 89630.7, 586306
1.16781e+06, 89497.6, 586327
1.16871e+06, 89364.3, 586348
1.1696e+06, 89231, 586369
1.17049e+06, 89097.5, 586390
1.17138e+06, 88963.9, 586411
1.17227e+06, 88830.3, 586431
1.17316e+06, 88696.5, 586452
1.17405e+06, 88562.6, 586473
1.17493e+06, 88428.7, 586494
1.17581e+06, 88294.6, 586514
1.1767e+06, 88160.4, 586535
1.17758e+06, 88026.2, 586556
1.17846e+06, 87891.8, 586576
1.17933e+06, 87757.3, 586597
1.18021e+06, 87622.8, 586617
1.18109e+06, 87488.1, 586638
1.18196e+06, 87353.3, 586658
1.18283e+06, 87218.4, 586679
1.18371e+06, 87083.5, 586699
1.18458e+06, 86948.4, 586720
1.18544e+06, 86813.2, 586740
1.18631e+06, 86678, 586760
1.18718e+06, 86542.6, 586781
1.18804e+06, 86407.1, 586801
1.18891e+06, 86271.6, 586821
1.18977e+06, 86135.9, 586841
1.19063e+06, 86000.2, 586861
1.19149e+06, 85864.3, 586882
1.19235e+06, 85728.4, 586902
1.1932e+06, 85592.3, 586922
1.19406e+06, 85456.1, 586942
1.19491e+06, 85319.9, 586962
1.19576e+06, 85183.6, 586982
1.19662e+06, 85047.1, 587002
1.19747e+06, 84910.6, 587021
1.19831e+06, 84773.9, 587041
1.19916e+06, 84637.2, 587061
1.20001e+06, 84500.4, 587081
1.20085e+06, 84363.4, 587101
1.20169e+06, 84226.4, 587120
1.20254e+06, 84089.3, 587140
1.20338e+06, 83952.1, 587160
1.20421e+06, 83814.8, 587179
1.20505e+06, 83677.4, 587199
1.20589e+06, 83539.9, 587219
1.20672e+06, 83402.3, 587238
1.20756e+06, 83264.6, 587258
1.20839e+06, 83126.8, 587277
1.20922e+06, 82988.9, 587297
1.21005e+06, 82850.9, 587316
1.21088e+06, 82712.9, 587335
1.2117e+06, 82574.7, 587355
1.21253e+06, 82436.4, 587374
1.21335e+06, 82298.1, 587393
1.21417e+06, 82159.6, 587412
1.21499e+06, 82021.1, 587432
1.21581e+06, 81882.5, 587451
1.21663e+06, 81743.7, 587470
1.21745e+06, 81604.9, 587489
1.21826e+06, 81466, 587508
1.21908e+06, 81327, 587527
1.21989e+06, 81187.9, 587546
1.2207e+06, 81048.7, 587565
1.22151e+06, 80909.4, 587584
1.22232e+06, 80770, 587603
1.22313e+06, 80630.6, 587622
1.22393e+06, 80491, 587641
1.22474e+06, 80351.4, 587660
1.22554e+06, 80211.6, 587678
1.22634e+06, 80071.8, 587697
1.22714e+06, 79931.8, 587716
1.22794e+06, 79791.8, 587734
1.22874e+06, 79651.7, 587753
1.22953e+06, 79511.5, 587772
1.23033e+06, 79371.2, 587790
1.23112e+06, 79230.8, 587809
1.23191e+06, 79090.4, 587827
1.2327e+06, 78949.8, 587846
1.23349e+06, 78809.1, 587864
1.23428e+06, 78668.4, 587883
1.23506e+06, 78527.6, 587901
1.23585e+06, 78386.6, 587919
1.23663e+06, 78245.6, 587938
1.23741e+06, 78104.5, 587956
1.23819e+06, 77963.3, 587974
1.23897e+06, 77822.1, 587992
1.23975e+06, 77680.7, 588011
1.24053e+06, 77539.2, 588029
1.2413e+06, 77397.7, 588047
1.24207e+06, 77256.1, 588065
1.24285e+06, 77114.3, 588083
1.24362e+06, 76972.5, 588101
1.24439e+06, 76830.6, 588119
1.24515e+06, 76688.6, 588137
1.24592e+06, 76546.6, 588155
1.24668e+06, 76404.4, 588173
1.24745e+06, 76262.2, 588190
1.24821e+06, 76119.8, 588208
1.24897e+06, 75977.4, 588226
1.24973e+06, 75834.9, 588244
1.25049e+06, 75692.3, 588261
1.25124e+06, 75549.6, 588279
1.252e+06, 75406.9, 588297
1.25275e+06, 75264, 588314
1.2535e+06, 75121.1, 588332
1.25425e+06, 74978, 588349
1.255e+06, 74834.9, 588367
1.25575e+06, 74691.7, 588384
1.2565e+06, 74548.5, 588402
1.25724e+06, 74405.1, 588419
1.25798e+06, 74261.6, 588436
1.25873e+06, 74118.1, 588454
1.25947e+06, 73974.5, 588471
1.26021e+06, 73830.8, 588488
1.26094e+06, 73687, 588506
1.26168e+06, 73543.1, 588523
1.26241e+06, 73399.2, 588541
1.26315e+06, 73255.1, 588559
1.26388e+06, 73111, 588578
1.26461e+06, 72966.8, 588597
1.26534e+06, 72822.5, 588616
1.26607e+06, 72678.1, 588634
1.26679e+06, 72533.7, 588653
1.26752e+06, 72389.1, 588671
1.26824e+06, 72244.5, 588690
1.26896e+06, 72099.8, 588708
1.26968e+06, 71955, 588727
1.2704e+06, 71810.2, 588745
1.27112e+06, 71665.2, 588763
1.27183e+06, 71520.2, 588782
1.27255e+06, 71375.1, 588800
1.27326e+06, 71229.9, 588818
1.27397e+06, 71084.6, 588836
1.27468e+06, 70939.2, 588854
1.27539e+06, 70793.8, 588873
1.2761e+06, 70648.3, 588891
1.27681e+06, 70502.7, 588909
1.27751e+06, 70357, 588927
1.27821e+06, 70211.2, 588945
1.27891e+06, 70065.4, 588963
1.27961e+06, 69919.5, 588980
1.28031e+06, 69773.5, 588998
1.28101e+06, 69627.4, 589016
1.2817e+06, 69481.2, 589034
1.2824e+06, 69335, 589052
1.28309e+06, 69188.7, 589069
1.28378e+06, 69042.3, 589087
1.28447e+06, 68895.8, 589105
1.28516e+06, 68749.3, 589122
1.28585e+06, 68602.6, 589140
1.28653e+06, 68455.9, 589157
1.28722e+06, 68309.1, 589175
1.2879e+06, 68162.3, 589192
1.28858e+06, 68015.3, 589209
1.28926e+06, 67868.3, 589227
1.28994e+06, 67721.2, 589244
1.29061e+06, 67574, 589261
1.29129e+06, 67426.8, 589279
1.29196e+06, 67279.4, 589296
1.29263e+06, 67132, 589313
1.2933e+06, 66984.5, 589330
1.29397e+06, 66837, 589347
1.29464e+06, 66689.3, 589364
1.29531e+06, 66541.6, 589381
1.29597e+06, 66393.8, 589398
1.29664e+06, 66246, 589415
1.2973e+06, 66098, 589432
1.29796e+06, 65950, 589449
1.29862e+06, 65801.9, 589466
1.29927e+06, 65653.8, 589483
1.29993e+06, 65505.5, 589499
1.30058e+06, 65357.2, 589516
1.30124e+06, 65208.8, 589533
1.30189e+06, 65060.3, 589549
