s(m), v_par(m/s), v_perp(m/s)
0, 5.72888e+06, 1.53505e+06
57288.7, 5.72886e+06, 1.53522e+06
114577, 5.72879e+06, 1.5354e+06
171864, 5.72868e+06, 1.53592e+06
229150, 5.72852e+06, 1.53645e+06
286434, 5.72831e+06, 1.53732e+06
343716, 5.72806e+06, 1.5382e+06
400995, 5.72775e+06, 1.53942e+06
458271, 5.72741e+06, 1.54064e+06
515543, 5.72701e+06, 1.54221e+06
572811, 5.72657e+06, 1.54378e+06
630075, 5.72608e+06, 1.54569e+06
687333, 5.72555e+06, 1.5476e+06
744585, 5.72496e+06, 1.54985e+06
801832, 5.72433e+06, 1.55211e+06
859072, 5.72366e+06, 1.5547e+06
916305, 5.72293e+06, 1.55729e+06
973530, 5.72216e+06, 1.56021e+06
1.03075e+06, 5.72135e+06, 1.56314e+06
1.08796e+06, 5.72048e+06, 1.56639e+06
1.14516e+06, 5.71957e+06, 1.56965e+06
1.20235e+06, 5.71862e+06, 1.57323e+06
1.25953e+06, 5.71761e+06, 1.57681e+06
1.3167e+06, 5.71656e+06, 1.58071e+06
1.37386e+06, 5.71546e+06, 1.58461e+06
1.43101e+06, 5.71432e+06, 1.58882e+06
1.48815e+06, 5.71313e+06, 1.59304e+06
1.54527e+06, 5.71189e+06, 1.59756e+06
1.60238e+06, 5.7106e+06, 1.60209e+06
1.65948e+06, 5.70927e+06, 1.60692e+06
1.71657e+06, 5.70789e+06, 1.61175e+06
1.77364e+06, 5.70647e+06, 1.61687e+06
1.8307e+06, 5.705e+06, 1.622e+06
1.88774e+06, 5.70348e+06, 1.62742e+06
1.94477e+06, 5.70191e+06, 1.63284e+06
2.00178e+06, 5.7003e+06, 1.63854e+06
2.05877e+06, 5.69864e+06, 1.64425e+06
2.11575e+06, 5.69693e+06, 1.65023e+06
2.17271e+06, 5.69518e+06, 1.65622e+06
2.22966e+06, 5.69338e+06, 1.66246e+06
2.28658e+06, 5.69154e+06, 1.66873e+06
2.34349e+06, 5.68965e+06, 1.67524e+06
2.40037e+06, 5.68771e+06, 1.68177e+06
2.45724e+06, 5.68572e+06, 1.68853e+06
2.51409e+06, 5.68369e+06, 1.69532e+06
2.57091e+06, 5.68161e+06, 1.70234e+06
2.62772e+06, 5.67949e+06, 1.70938e+06
2.6845e+06, 5.67732e+06, 1.71664e+06
2.74126e+06, 5.6751e+06, 1.72392e+06
2.798e+06, 5.67283e+06, 1.73142e+06
2.85472e+06, 5.67052e+06, 1.73894e+06
2.91141e+06, 5.66816e+06, 1.74666e+06
2.96808e+06, 5.66576e+06, 1.75442e+06
3.02473e+06, 5.66331e+06, 1.76236e+06
3.08135e+06, 5.66081e+06, 1.77034e+06
3.13795e+06, 5.65827e+06, 1.7785e+06
3.19452e+06, 5.65568e+06, 1.7867e+06
3.25106e+06, 5.65305e+06, 1.79506e+06
3.30758e+06, 5.65036e+06, 1.80347e+06
3.36407e+06, 5.64764e+06, 1.81203e+06
3.42053e+06, 5.64486e+06, 1.82065e+06
3.47696e+06, 5.64204e+06, 1.8294e+06
3.53337e+06, 5.63917e+06, 1.83822e+06
3.58975e+06, 5.63626e+06, 1.84715e+06
3.64609e+06, 5.6333e+06, 1.85616e+06
3.70241e+06, 5.6303e+06, 1.86528e+06
3.7587e+06, 5.62725e+06, 1.87447e+06
3.81496e+06, 5.62415e+06, 1.88375e+06
3.87118e+06, 5.621e+06, 1.89313e+06
3.92738e+06, 5.61781e+06, 1.90258e+06
3.98354e+06, 5.61458e+06, 1.91212e+06
4.03967e+06, 5.6113e+06, 1.92173e+06
4.09577e+06, 5.60797e+06, 1.93145e+06
4.15183e+06, 5.6046e+06, 1.94121e+06
4.20786e+06, 5.60118e+06, 1.95108e+06
4.26385e+06, 5.59771e+06, 1.96099e+06
4.31981e+06, 5.5942e+06, 1.97102e+06
4.37574e+06, 5.59064e+06, 1.98107e+06
4.43162e+06, 5.58704e+06, 1.99125e+06
4.48748e+06, 5.58339e+06, 2.00143e+06
4.54329e+06, 5.5797e+06, 2.01175e+06
4.59907e+06, 5.57596e+06, 2.02207e+06
4.65481e+06, 5.57217e+06, 2.03253e+06
4.71051e+06, 5.56834e+06, 2.04296e+06
4.76618e+06, 5.56446e+06, 2.05356e+06
4.8218e+06, 5.56054e+06, 2.06411e+06
4.87739e+06, 5.55657e+06, 2.07483e+06
4.93293e+06, 5.55256e+06, 2.0855e+06
4.98844e+06, 5.5485e+06, 2.09635e+06
5.0439e+06, 5.5444e+06, 2.10713e+06
5.09933e+06, 5.54025e+06, 2.11808e+06
5.15471e+06, 5.53605e+06, 2.12899e+06
5.21005e+06, 5.53181e+06, 2.14004e+06
5.26534e+06, 5.52752e+06, 2.15106e+06
5.3206e+06, 5.52319e+06, 2.1622e+06
5.37581e+06, 5.51882e+06, 2.17333e+06
5.43097e+06, 5.5144e+06, 2.18455e+06
5.4861e+06, 5.50993e+06, 2.19579e+06
5.54117e+06, 5.50542e+06, 2.2071e+06
5.5962e+06, 5.50086e+06, 2.21843e+06
5.65119e+06, 5.49626e+06, 2.22982e+06
5.70613e+06, 5.49161e+06, 2.24125e+06
5.76102e+06, 5.48692e+06, 2.25272e+06
5.81587e+06, 5.48218e+06, 2.26424e+06
5.87066e+06, 5.4774e+06, 2.27578e+06
5.92541e+06, 5.47257e+06, 2.28739e+06
5.98012e+06, 5.4677e+06, 2.29899e+06
6.03477e+06, 5.46279e+06, 2.31069e+06
6.08937e+06, 5.45782e+06, 2.32235e+06
6.14392e+06, 5.45282e+06, 2.33413e+06
6.19843e+06, 5.44777e+06, 2.34585e+06
6.25288e+06, 5.44267e+06, 2.35771e+06
