s(m), v_par(m/s), v_perp(m/s)
0, 572888, 153505
5728.88, 572888, 153507
11457.8, 572888, 153508
17186.6, 572887, 153510
22915.5, 572887, 153512
28644.4, 572887, 153514
34373.2, 572887, 153515
40102.1, 572887, 153517
45831, 572886, 153519
51559.8, 572886, 153521
57288.7, 572885, 153522
63017.5, 572885, 153524
68746.4, 572884, 153526
74475.2, 572884, 153528
80204.1, 572883, 153529
85932.9, 572882, 153531
91661.7, 572882, 153533
97390.5, 572881, 153535
103119, 572880, 153536
108848, 572879, 153538
114577, 572878, 153540
120306, 572877, 153545
126034, 572876, 153550
131763, 572875, 153556
137492, 572874, 153561
143221, 572873, 153566
148949, 572872, 153571
154678, 572871, 153577
160407, 572869, 153582
166136, 572868, 153587
171864, 572867, 153592
177593, 572865, 153598
183322, 572864, 153603
189050, 572862, 153608
194779, 572861, 153613
200507, 572859, 153619
206236, 572857, 153624
211965, 572856, 153629
217693, 572854, 153634
223422, 572852, 153640
229150, 572850, 153645
234879, 572848, 153653
240607, 572846, 153662
246336, 572844, 153671
252064, 572842, 153680
257792, 572840, 153688
263521, 572838, 153697
269249, 572836, 153706
274977, 572834, 153715
280706, 572832, 153724
286434, 572829, 153732
292162, 572827, 153741
297891, 572824, 153750
303619, 572822, 153759
309347, 572820, 153767
315075, 572817, 153776
320803, 572814, 153785
326532, 572812, 153794
332260, 572809, 153802
337988, 572806, 153811
343716, 572803, 153820
349444, 572801, 153832
355172, 572798, 153844
360900, 572795, 153856
366628, 572792, 153868
372356, 572789, 153881
378083, 572786, 153893
383811, 572783, 153905
389539, 572779, 153917
395267, 572776, 153930
400995, 572773, 153942
406722, 572770, 153954
412450, 572766, 153966
418178, 572763, 153979
423905, 572760, 153991
429633, 572756, 154003
435360, 572752, 154015
441088, 572749, 154028
446815, 572745, 154040
452543, 572742, 154052
458270, 572738, 154064
463998, 572734, 154080
469725, 572730, 154095
475452, 572726, 154111
481179, 572723, 154127
486907, 572719, 154142
492634, 572715, 154158
498361, 572710, 154174
504088, 572706, 154190
509815, 572702, 154205
515542, 572698, 154221
521269, 572694, 154237
526996, 572690, 154252
532723, 572685, 154268
538450, 572681, 154284
544176, 572676, 154299
549903, 572672, 154315
555630, 572667, 154331
561357, 572663, 154346
567083, 572658, 154362
572810, 572654, 154378
578536, 572649, 154397
584263, 572644, 154416
589989, 572639, 154435
595715, 572634, 154454
601442, 572629, 154473
607168, 572625, 154492
612894, 572620, 154511
618620, 572615, 154531
624347, 572609, 154550
630073, 572604, 154569
635799, 572599, 154588
641525, 572594, 154607
647251, 572589, 154626
652976, 572583, 154645
658702, 572578, 154665
664428, 572573, 154684
670154, 572567, 154703
675879, 572562, 154722
681605, 572556, 154741
687330, 572550, 154760
693056, 572545, 154782
698781, 572539, 154805
704507, 572533, 154827
710232, 572528, 154850
715957, 572522, 154873
721682, 572516, 154895
727408, 572510, 154918
733133, 572504, 154940
738858, 572498, 154963
744583, 572492, 154985
750307, 572486, 155008
756032, 572480, 155030
761757, 572473, 155053
767482, 572467, 155076
773206, 572461, 155098
778931, 572454, 155121
784655, 572448, 155143
790380, 572442, 155166
796104, 572435, 155188
