s(m), v_par(m/s), v_perp(m/s)
0, 4.19383e+06, 4.19383e+06
41937.9, 4.19372e+06, 4.19418e+06
83873.4, 4.19336e+06, 4.19453e+06
125804, 4.19274e+06, 4.19507e+06
167727, 4.19186e+06, 4.19612e+06
209640, 4.19073e+06, 4.19717e+06
251541, 4.18934e+06, 4.19859e+06
293426, 4.1877e+06, 4.20034e+06
335294, 4.1858e+06, 4.20208e+06
377141, 4.18364e+06, 4.20438e+06
418965, 4.18123e+06, 4.20682e+06
460764, 4.17856e+06, 4.20929e+06
502536, 4.17564e+06, 4.21242e+06
544276, 4.17246e+06, 4.21555e+06
585984, 4.16903e+06, 4.21887e+06
627656, 4.16534e+06, 4.22268e+06
669289, 4.1614e+06, 4.22648e+06
710883, 4.1572e+06, 4.23065e+06
752432, 4.15275e+06, 4.23512e+06
793936, 4.14804e+06, 4.23959e+06
835392, 4.14308e+06, 4.24458e+06
876797, 4.13787e+06, 4.24971e+06
918148, 4.13241e+06, 4.25483e+06
959444, 4.12669e+06, 4.26061e+06
1.00068e+06, 4.12072e+06, 4.26638e+06
1.04186e+06, 4.1145e+06, 4.27228e+06
1.08297e+06, 4.10802e+06, 4.27868e+06
1.12402e+06, 4.1013e+06, 4.28507e+06
1.16499e+06, 4.09432e+06, 4.29173e+06
1.2059e+06, 4.0871e+06, 4.29874e+06
1.24674e+06, 4.07962e+06, 4.30573e+06
1.28749e+06, 4.07189e+06, 4.31311e+06
1.32817e+06, 4.06392e+06, 4.32071e+06
1.36877e+06, 4.0557e+06, 4.32828e+06
1.40929e+06, 4.04723e+06, 4.33635e+06
1.44971e+06, 4.03851e+06, 4.34452e+06
1.49005e+06, 4.02954e+06, 4.35265e+06
1.5303e+06, 4.02033e+06, 4.36137e+06
1.57046e+06, 4.01088e+06, 4.37008e+06
1.61052e+06, 4.00117e+06, 4.37882e+06
1.65048e+06, 3.99123e+06, 4.38809e+06
1.69034e+06, 3.98103e+06, 4.39732e+06
1.7301e+06, 3.9706e+06, 4.40665e+06
1.76976e+06, 3.95992e+06, 4.41642e+06
1.8093e+06, 3.949e+06, 4.42615e+06
1.84873e+06, 3.93784e+06, 4.43603e+06
1.88806e+06, 3.92644e+06, 4.44627e+06
1.92726e+06, 3.9148e+06, 4.45647e+06
1.96635e+06, 3.90292e+06, 4.46686e+06
2.00532e+06, 3.8908e+06, 4.47755e+06
2.04417e+06, 3.87844e+06, 4.48819e+06
2.08289e+06, 3.86585e+06, 4.49904e+06
2.12148e+06, 3.85301e+06, 4.51016e+06
2.15995e+06, 3.83995e+06, 4.52121e+06
2.19828e+06, 3.82665e+06, 4.53248e+06
2.23648e+06, 3.81311e+06, 4.54399e+06
2.27454e+06, 3.79934e+06, 4.55543e+06
2.31246e+06, 3.78534e+06, 4.56708e+06
2.35025e+06, 3.77111e+06, 4.57896e+06
2.38789e+06, 3.75665e+06, 4.59076e+06
2.42538e+06, 3.74195e+06, 4.60273e+06
2.46272e+06, 3.72703e+06, 4.61495e+06
2.49992e+06, 3.71188e+06, 4.62709e+06
2.53696e+06, 3.6965e+06, 4.63934e+06
2.57385e+06, 3.6809e+06, 4.65187e+06
2.61058e+06, 3.66507e+06, 4.66431e+06
2.64715e+06, 3.64902e+06, 4.67679e+06
2.68356e+06, 3.63275e+06, 4.68961e+06
2.7198e+06, 3.61625e+06, 4.70233e+06
2.75588e+06, 3.59953e+06, 4.71499e+06
2.79179e+06, 3.58259e+06, 4.72806e+06
2.82753e+06, 3.56544e+06, 4.74103e+06
2.8631e+06, 3.54806e+06, 4.75391e+06
2.89849e+06, 3.53047e+06, 4.76713e+06
2.93371e+06, 3.51266e+06, 4.78032e+06
2.96874e+06, 3.49464e+06, 4.79341e+06
3.0036e+06, 3.4764e+06, 4.8067e+06
3.03827e+06, 3.45795e+06, 4.82009e+06
3.07276e+06, 3.43929e+06, 4.83337e+06
3.10706e+06, 3.42042e+06, 4.84667e+06
3.14117e+06, 3.40134e+06, 4.86023e+06
3.17508e+06, 3.38205e+06, 4.87367e+06
3.20881e+06, 3.36255e+06, 4.887e+06
3.24233e+06, 3.34285e+06, 4.90064e+06
3.27566e+06, 3.32295e+06, 4.91421e+06
3.30879e+06, 3.30284e+06, 4.92767e+06
3.34172e+06, 3.28253e+06, 4.94121e+06
3.37444e+06, 3.26201e+06, 4.9549e+06
3.40696e+06, 3.2413e+06, 4.96846e+06
3.43927e+06, 3.22039e+06, 4.98189e+06
3.47136e+06, 3.19929e+06, 4.99562e+06
3.50325e+06, 3.17799e+06, 5.00925e+06
3.53492e+06, 3.15649e+06, 5.02276e+06
3.56638e+06, 3.1348e+06, 5.03627e+06
3.59762e+06, 3.11292e+06, 5.04996e+06
3.62864e+06, 3.09085e+06, 5.06351e+06
3.65943e+06, 3.06859e+06, 5.07693e+06
3.69001e+06, 3.04614e+06, 5.09047e+06
3.72036e+06, 3.0235e+06, 5.10405e+06
3.75048e+06, 3.00068e+06, 5.11748e+06
3.78037e+06, 2.97768e+06, 5.13078e+06
3.81003e+06, 2.9545e+06, 5.14426e+06
3.83946e+06, 2.93113e+06, 5.15769e+06
3.86865e+06, 2.90758e+06, 5.17097e+06
3.89761e+06, 2.88386e+06, 5.18411e+06
3.92633e+06, 2.85996e+06, 5.19745e+06
3.95481e+06, 2.83589e+06, 5.21069e+06
3.98305e+06, 2.81164e+06, 5.22379e+06
4.01104e+06, 2.78722e+06, 5.23674e+06
4.03879e+06, 2.76263e+06, 5.24986e+06
4.06629e+06, 2.73787e+06, 5.26289e+06
4.09355e+06, 2.71294e+06, 5.27576e+06
4.12055e+06, 2.68785e+06, 5.28849e+06
4.1473e+06, 2.66259e+06, 5.3013e+06
4.1738e+06, 2.63717e+06, 5.31408e+06
4.20005e+06, 2.61159e+06, 5.32671e+06
4.22603e+06, 2.58585e+06, 5.33918e+06
4.25176e+06, 2.55995e+06, 5.35159e+06
4.27723e+06, 2.53389e+06, 5.36409e+06
4.30244e+06, 2.50768e+06, 5.37644e+06
