s(m), v_par(m/s), v_perp(m/s)
0, 5.13637e+06, 2.96548e+06
51363.4, 5.13631e+06, 2.96579e+06
102725, 5.13608e+06, 2.96609e+06
154084, 5.1357e+06, 2.96686e+06
205439, 5.13517e+06, 2.96777e+06
256787, 5.13447e+06, 2.969e+06
308128, 5.13362e+06, 2.97052e+06
359459, 5.13262e+06, 2.97221e+06
410779, 5.13145e+06, 2.97433e+06
462087, 5.13013e+06, 2.97649e+06
513381, 5.12865e+06, 2.9792e+06
564660, 5.12702e+06, 2.98192e+06
615921, 5.12523e+06, 2.98513e+06
667164, 5.12328e+06, 2.98844e+06
718386, 5.12118e+06, 2.99209e+06
769587, 5.11891e+06, 2.99599e+06
820764, 5.1165e+06, 3.00009e+06
871916, 5.11392e+06, 3.00457e+06
923041, 5.11119e+06, 3.0091e+06
974139, 5.10831e+06, 3.01416e+06
1.02521e+06, 5.10526e+06, 3.01921e+06
1.07624e+06, 5.10207e+06, 3.02475e+06
1.12725e+06, 5.09871e+06, 3.03036e+06
1.17822e+06, 5.0952e+06, 3.03631e+06
1.22915e+06, 5.09153e+06, 3.04248e+06
1.28005e+06, 5.08771e+06, 3.04884e+06
1.3309e+06, 5.08374e+06, 3.05556e+06
1.38172e+06, 5.0796e+06, 3.06232e+06
1.4325e+06, 5.07531e+06, 3.06958e+06
1.48323e+06, 5.07087e+06, 3.07682e+06
1.53391e+06, 5.06627e+06, 3.08451e+06
1.58455e+06, 5.06152e+06, 3.09227e+06
1.63514e+06, 5.05661e+06, 3.10034e+06
1.68568e+06, 5.05155e+06, 3.10861e+06
1.73617e+06, 5.04633e+06, 3.11703e+06
1.78661e+06, 5.04096e+06, 3.12582e+06
1.83699e+06, 5.03544e+06, 3.13458e+06
1.88732e+06, 5.02976e+06, 3.14385e+06
1.93759e+06, 5.02393e+06, 3.15309e+06
1.9878e+06, 5.01794e+06, 3.16271e+06
2.03794e+06, 5.0118e+06, 3.17242e+06
2.08803e+06, 5.00551e+06, 3.18235e+06
2.13805e+06, 4.99906e+06, 3.19253e+06
2.18801e+06, 4.99246e+06, 3.20276e+06
2.2379e+06, 4.98571e+06, 3.21339e+06
2.28773e+06, 4.97881e+06, 3.22398e+06
2.33748e+06, 4.97175e+06, 3.23498e+06
2.38716e+06, 4.96454e+06, 3.246e+06
2.43677e+06, 4.95719e+06, 3.25726e+06
2.4863e+06, 4.94967e+06, 3.26871e+06
2.53576e+06, 4.94201e+06, 3.28022e+06
2.58514e+06, 4.9342e+06, 3.29208e+06
2.63444e+06, 4.92623e+06, 3.30387e+06
2.68367e+06, 4.91812e+06, 3.31608e+06
2.73281e+06, 4.90985e+06, 3.32827e+06
2.78186e+06, 4.90144e+06, 3.34069e+06
2.83083e+06, 4.89287e+06, 3.35326e+06
2.87972e+06, 4.88416e+06, 3.36588e+06
2.92852e+06, 4.87529e+06, 3.37882e+06
2.97722e+06, 4.86628e+06, 3.39169e+06
3.02584e+06, 4.85712e+06, 3.40492e+06
3.07437e+06, 4.84781e+06, 3.41814e+06
3.1228e+06, 4.83835e+06, 3.43154e+06
3.17113e+06, 4.82874e+06, 3.4451e+06
3.21937e+06, 4.81899e+06, 3.45864e+06
3.26751e+06, 4.80909e+06, 3.47253e+06
3.31555e+06, 4.79904e+06, 3.48633e+06
3.36349e+06, 4.78884e+06, 3.50041e+06
3.41133e+06, 4.7785e+06, 3.51452e+06
3.45906e+06, 4.76801e+06, 3.52871e+06
3.50669e+06, 4.75738e+06, 3.54311e+06
3.55421e+06, 4.7466e+06, 3.55743e+06
3.60162e+06, 4.73568e+06, 3.5721e+06
3.64892e+06, 4.72461e+06, 3.5867e+06
3.69611e+06, 4.7134e+06, 3.60144e+06
3.74319e+06, 4.70204e+06, 3.61631e+06
3.79015e+06, 4.69054e+06, 3.63112e+06
3.837e+06, 4.67889e+06, 3.64624e+06
3.88373e+06, 4.66711e+06, 3.66127e+06
3.93034e+06, 4.65518e+06, 3.67647e+06
3.97683e+06, 4.6431e+06, 3.69174e+06
4.0232e+06, 4.63089e+06, 3.70698e+06
4.06945e+06, 4.61853e+06, 3.72248e+06
4.11557e+06, 4.60604e+06, 3.73787e+06
4.16157e+06, 4.5934e+06, 3.75345e+06
4.20744e+06, 4.58062e+06, 3.76906e+06
4.25318e+06, 4.5677e+06, 3.78464e+06
4.29879e+06, 4.55464e+06, 3.80045e+06
4.34427e+06, 4.54145e+06, 3.81616e+06
4.38962e+06, 4.52811e+06, 3.83203e+06
4.43484e+06, 4.51464e+06, 3.84792e+06
4.47991e+06, 4.50102e+06, 3.86376e+06
4.52486e+06, 4.48727e+06, 3.87984e+06
4.56966e+06, 4.47339e+06, 3.8958e+06
4.61432e+06, 4.45936e+06, 3.91187e+06
4.65885e+06, 4.4452e+06, 3.928e+06
4.70323e+06, 4.4309e+06, 3.94402e+06
4.74746e+06, 4.41647e+06, 3.9603e+06
4.79155e+06, 4.40191e+06, 3.97647e+06
4.8355e+06, 4.3872e+06, 3.99267e+06
4.8793e+06, 4.37237e+06, 4.00898e+06
4.92295e+06, 4.3574e+06, 4.02518e+06
4.96645e+06, 4.3423e+06, 4.04154e+06
5.00979e+06, 4.32706e+06, 4.05787e+06
5.05299e+06, 4.31169e+06, 4.07411e+06
5.09603e+06, 4.29619e+06, 4.09057e+06
5.13891e+06, 4.28056e+06, 4.10689e+06
5.18164e+06, 4.2648e+06, 4.12326e+06
5.22421e+06, 4.24891e+06, 4.1397e+06
5.26661e+06, 4.23289e+06, 4.15601e+06
5.30886e+06, 4.21674e+06, 4.17246e+06
5.35095e+06, 4.20046e+06, 4.18888e+06
5.39287e+06, 4.18405e+06, 4.20517e+06
5.43463e+06, 4.16751e+06, 4.22168e+06
5.47622e+06, 4.15085e+06, 4.23806e+06
5.51765e+06, 4.13405e+06, 4.25439e+06
