s(m), v_par(m/s), v_perp(m/s)
0, 9.37769e+06, 1.62426e+07
93762.5, 9.3741e+06, 1.62457e+07
187446, 9.36193e+06, 1.62534e+07
280965, 9.34116e+06, 1.62658e+07
374234, 9.31183e+06, 1.62828e+07
467166, 9.27396e+06, 1.63044e+07
559678, 9.22759e+06, 1.63312e+07
651683, 9.17275e+06, 1.63629e+07
743098, 9.1095e+06, 1.63987e+07
833838, 9.03788e+06, 1.64384e+07
923821, 8.95798e+06, 1.6482e+07
1.01296e+06, 8.86986e+06, 1.65302e+07
1.10118e+06, 8.77359e+06, 1.65823e+07
1.1884e+06, 8.66928e+06, 1.66373e+07
1.27454e+06, 8.55701e+06, 1.66952e+07
1.35951e+06, 8.43688e+06, 1.67567e+07
1.44324e+06, 8.30901e+06, 1.68212e+07
1.52566e+06, 8.17351e+06, 1.68876e+07
1.60668e+06, 8.03051e+06, 1.69557e+07
1.68624e+06, 7.88013e+06, 1.70271e+07
1.76425e+06, 7.72252e+06, 1.70995e+07
1.84066e+06, 7.55781e+06, 1.71725e+07
1.91538e+06, 7.38617e+06, 1.72479e+07
1.98835e+06, 7.20773e+06, 1.73235e+07
2.05951e+06, 7.02267e+06, 1.73989e+07
2.12878e+06, 6.83116e+06, 1.74759e+07
2.1961e+06, 6.63338e+06, 1.75517e+07
2.26142e+06, 6.42949e+06, 1.76279e+07
2.32467e+06, 6.2197e+06, 1.77031e+07
2.38579e+06, 6.00418e+06, 1.77774e+07
2.44473e+06, 5.78315e+06, 1.78508e+07
2.50143e+06, 5.55679e+06, 1.79225e+07
2.55585e+06, 5.32532e+06, 1.79929e+07
2.60792e+06, 5.08895e+06, 1.80613e+07
2.6576e+06, 4.8479e+06, 1.81274e+07
2.70486e+06, 4.60239e+06, 1.81917e+07
2.74963e+06, 4.35263e+06, 1.82525e+07
2.79189e+06, 4.09887e+06, 1.83118e+07
2.8316e+06, 3.84133e+06, 1.83676e+07
2.86871e+06, 3.58024e+06, 1.84197e+07
2.90319e+06, 3.31586e+06, 1.84698e+07
2.93501e+06, 3.04841e+06, 1.8516e+07
2.96414e+06, 2.77815e+06, 1.85582e+07
2.99056e+06, 2.50532e+06, 1.85967e+07
3.01424e+06, 2.23017e+06, 1.86322e+07
3.03516e+06, 1.95296e+06, 1.86635e+07
3.05329e+06, 1.67393e+06, 1.86905e+07
3.06863e+06, 1.39335e+06, 1.87134e+07
3.08115e+06, 1.11147e+06, 1.8732e+07
3.09085e+06, 828548, 1.87465e+07
3.09772e+06, 544845, 1.87567e+07
3.10175e+06, 260621, 1.87629e+07
3.10293e+06, -23863.4, 1.87647e+07
3.10127e+06, -308348, 1.87622e+07
3.09677e+06, -592571, 1.87553e+07
3.08942e+06, -876273, 1.87443e+07
3.07924e+06, -1.15919e+06, 1.87292e+07
3.06624e+06, -1.44107e+06, 1.87098e+07
3.05043e+06, -1.72165e+06, 1.86863e+07
3.03182e+06, -2.00067e+06, 1.86585e+07
3.01042e+06, -2.27788e+06, 1.86265e+07
2.98627e+06, -2.55302e+06, 1.85903e+07
2.95937e+06, -2.82584e+06, 1.85513e+07
2.92976e+06, -3.0961e+06, 1.85084e+07
2.89746e+06, -3.36353e+06, 1.84615e+07
2.8625e+06, -3.6279e+06, 1.8411e+07
2.82492e+06, -3.88896e+06, 1.83583e+07
2.78474e+06, -4.14648e+06, 1.83018e+07
2.742e+06, -4.40022e+06, 1.82422e+07
2.69675e+06, -4.64994e+06, 1.81807e+07
2.64902e+06, -4.89541e+06, 1.81157e+07
2.59886e+06, -5.13642e+06, 1.80494e+07
2.54631e+06, -5.37273e+06, 1.79804e+07
2.49143e+06, -5.60414e+06, 1.79099e+07
2.43425e+06, -5.83043e+06, 1.78376e+07
2.37484e+06, -6.05139e+06, 1.77641e+07
2.31325e+06, -6.26681e+06, 1.76892e+07
2.24953e+06, -6.47651e+06, 1.7614e+07
2.18374e+06, -6.68028e+06, 1.75372e+07
2.11595e+06, -6.87795e+06, 1.74616e+07
2.04621e+06, -7.06932e+06, 1.73848e+07
1.97459e+06, -7.25423e+06, 1.73088e+07
1.90115e+06, -7.4325e+06, 1.72335e+07
1.82597e+06, -7.60397e+06, 1.71582e+07
1.7491e+06, -7.76847e+06, 1.7085e+07
1.67063e+06, -7.92587e+06, 1.70131e+07
1.59061e+06, -8.07602e+06, 1.69422e+07
1.50914e+06, -8.21877e+06, 1.68737e+07
1.42627e+06, -8.35399e+06, 1.68079e+07
1.34209e+06, -8.48157e+06, 1.67441e+07
1.25667e+06, -8.60138e+06, 1.66826e+07
1.17009e+06, -8.71331e+06, 1.66252e+07
1.08244e+06, -8.81726e+06, 1.6571e+07
993783, -8.91314e+06, 1.65199e+07
904210, -9.00085e+06, 1.64722e+07
813801, -9.08031e+06, 1.64288e+07
722638, -9.15146e+06, 1.63901e+07
630806, -9.21422e+06, 1.63555e+07
538389, -9.26853e+06, 1.6325e+07
445471, -9.31435e+06, 1.62989e+07
352138, -9.35164e+06, 1.62778e+07
258474, -9.38035e+06, 1.62622e+07
164566, -9.40047e+06, 1.62512e+07
70500.6, -9.41196e+06, 1.62449e+07
-23636.9, -9.41483e+06, 1.62434e+07
-117760, -9.40907e+06, 1.62466e+07
-211782, -9.39468e+06, 1.62558e+07
-305618, -9.37167e+06, 1.62698e+07
-399180, -9.34007e+06, 1.62885e+07
-492383, -9.2999e+06, 1.63117e+07
-585142, -9.2512e+06, 1.63393e+07
-677372, -9.19402e+06, 1.6372e+07
-768988, -9.1284e+06, 1.64095e+07
-859905, -9.05441e+06, 1.64509e+07
-950041, -8.97211e+06, 1.64962e+07
-1.03931e+06, -8.88158e+06, 1.65449e+07
-1.12764e+06, -8.78289e+06, 1.65982e+07
-1.21494e+06, -8.67615e+06, 1.66549e+07
-1.30113e+06, -8.56144e+06, 1.67145e+07
-1.38613e+06, -8.43888e+06, 1.67765e+07
-1.46987e+06, -8.30857e+06, 1.6842e+07
-1.55227e+06, -8.17063e+06, 1.691e+07
-1.63326e+06, -8.02518e+06, 1.69795e+07
-1.71275e+06, -7.87237e+06, 1.70508e+07
-1.79067e+06, -7.71233e+06, 1.71247e+07
-1.86696e+06, -7.54521e+06, 1.71991e+07
-1.94155e+06, -7.37115e+06, 1.72742e+07
-2.01436e+06, -7.19032e+06, 1.73511e+07
-2.08533e+06, -7.00289e+06, 1.74274e+07
-2.15439e+06, -6.80902e+06, 1.75044e+07
-2.22148e+06, -6.60889e+06, 1.75813e+07
-2.28654e+06, -6.40269e+06, 1.76571e+07
-2.34951e+06, -6.1906e+06, 1.77333e+07
-2.41033e+06, -5.97282e+06, 1.78072e+07
-2.46894e+06, -5.74955e+06, 1.78815e+07
-2.5253e+06, -5.52098e+06, 1.79527e+07
-2.57934e+06, -5.28734e+06, 1.80238e+07
-2.63103e+06, -5.04883e+06, 1.80916e+07
-2.6803e+06, -4.80568e+06, 1.81583e+07
-2.72712e+06, -4.5581e+06, 1.8222e+07
