s(m), v_par(m/s), v_perp(m/s)
0, 9.37769e+06, 1.62426e+07
467093, 9.28822e+06, 1.63043e+07
924386, 8.98606e+06, 1.64823e+07
1.3614e+06, 8.47773e+06, 1.6758e+07
1.76809e+06, 7.77446e+06, 1.71031e+07
2.1351e+06, 6.89198e+06, 1.74829e+07
2.45396e+06, 5.85013e+06, 1.78625e+07
2.71727e+06, 4.67245e+06, 1.82086e+07
2.91892e+06, 3.38563e+06, 1.84927e+07
3.05416e+06, 2.0189e+06, 1.86918e+07
3.11978e+06, 603382, 1.87907e+07
3.11414e+06, -828630, 1.8782e+07
3.03724e+06, -2.2444e+06, 1.86666e+07
2.89071e+06, -3.61151e+06, 1.84517e+07
2.67775e+06, -4.89859e+06, 1.81549e+07
2.40312e+06, -6.07603e+06, 1.77984e+07
2.07299e+06, -7.11668e+06, 1.74136e+07
1.6948e+06, -7.99648e+06, 1.70347e+07
1.27711e+06, -8.69499e+06, 1.66971e+07
829416, -9.19589e+06, 1.64363e+07
361890, -9.48734e+06, 1.628e+07
-114805, -9.56226e+06, 1.62464e+07
-589778, -9.41855e+06, 1.6341e+07
-1.05216e+06, -9.05906e+06, 1.65527e+07
-1.49134e+06, -8.49162e+06, 1.68587e+07
-1.89724e+06, -7.72881e+06, 1.72296e+07
-2.2605e+06, -6.78772e+06, 1.76268e+07
-2.57273e+06, -5.68954e+06, 1.80151e+07
-2.82669e+06, -4.45909e+06, 1.83608e+07
-3.01645e+06, -3.12428e+06, 1.86355e+07
-3.13756e+06, -1.71546e+06, 1.8818e+07
-3.18711e+06, -264705, 1.88941e+07
-3.16384e+06, 1.19486e+06, 1.88584e+07
-3.06813e+06, 2.62986e+06, 1.87126e+07
-2.90204e+06, 4.00741e+06, 1.84682e+07
-2.66923e+06, 5.29589e+06, 1.81433e+07
-2.37492e+06, 6.46564e+06, 1.77642e+07
-2.0257e+06, 7.48969e+06, 1.73631e+07
-1.62947e+06, 8.34431e+06, 1.69761e+07
-1.19521e+06, 9.00964e+06, 1.66419e+07
-732774, 9.47009e+06, 1.63944e+07
-252696, 9.71473e+06, 1.62612e+07
234075, 9.73757e+06, 1.62582e+07
716416, 9.53766e+06, 1.63875e+07
1.18328e+06, 9.11914e+06, 1.66339e+07
1.62396e+06, 8.49118e+06, 1.69712e+07
2.02832e+06, 7.66775e+06, 1.73659e+07
2.38704e+06, 6.66732e+06, 1.77789e+07
2.69182e+06, 5.51244e+06, 1.8174e+07
2.9356e+06, 4.22924e+06, 1.85168e+07
3.11267e+06, 2.84683e+06, 1.87797e+07
3.21885e+06, 1.39667e+06, 1.8943e+07
3.2516e+06, -88204.6, 1.89947e+07
3.21001e+06, -1.57388e+06, 1.89291e+07
3.09489e+06, -3.02637e+06, 1.87525e+07
2.90874e+06, -4.41237e+06, 1.84779e+07
2.65569e+06, -5.70005e+06, 1.81248e+07
2.3414e+06, -6.85976e+06, 1.77235e+07
1.97293e+06, -7.86472e+06, 1.73071e+07
1.55863e+06, -8.69164e+06, 1.69153e+07
1.10788e+06, -9.32127e+06, 1.65863e+07
630919, -9.73882e+06, 1.63555e+07
138621, -9.93434e+06, 1.62487e+07
-357784, -9.90293e+06, 1.62791e+07
-846946, -9.64488e+06, 1.64447e+07
-1.31766e+06, -9.16567e+06, 1.67264e+07
-1.75912e+06, -8.47583e+06, 1.70946e+07
-2.16116e+06, -7.59076e+06, 1.75119e+07
-2.51453e+06, -6.53033e+06, 1.79391e+07
-2.81103e+06, -5.31847e+06, 1.83388e+07
-3.04378e+06, -3.98262e+06, 1.86763e+07
-3.20733e+06, -2.55311e+06, 1.8925e+07
-3.29781e+06, -1.06247e+06, 1.90675e+07
-3.313e+06, 455306, 1.90914e+07
-3.25242e+06, 1.96555e+06, 1.8996e+07
-3.11731e+06, 3.43369e+06, 1.87869e+07
-2.91062e+06, 4.82606e+06, 1.84806e+07
-2.63694e+06, 6.11065e+06, 1.80993e+07
-2.30241e+06, 7.25787e+06, 1.7676e+07
-1.91456e+06, 8.2412e+06, 1.7247e+07
-1.48217e+06, 9.03785e+06, 1.68516e+07
-1.01505e+06, 9.62922e+06, 1.65314e+07
-523817, 1.00014e+07, 1.63208e+07
-19665, 1.01454e+07, 1.62433e+07
485894, 1.00576e+07, 1.63098e+07
981296, 9.73955e+06, 1.65131e+07
1.45519e+06, 9.19801e+06, 1.68305e+07
1.89668e+06, 8.445e+06, 1.7229e+07
2.29562e+06, 7.49733e+06, 1.76677e+07
2.64279e+06, 6.37632e+06, 1.81072e+07
2.93016e+06, 5.10729e+06, 1.8509e+07
3.15103e+06, 3.719e+06, 1.88387e+07
3.30022e+06, 2.24297e+06, 1.90713e+07
3.37418e+06, 712828, 1.91898e+07
3.37109e+06, -836532, 1.91848e+07
3.29085e+06, -2.3697e+06, 1.90566e+07
3.13517e+06, -3.85155e+06, 1.88144e+07
2.90747e+06, -5.2481e+06, 1.8476e+07
2.6128e+06, -6.52722e+06, 1.80677e+07
2.2578e+06, -7.65943e+06, 1.76236e+07
1.85046e+06, -8.61854e+06, 1.71824e+07
1.40001e+06, -9.38228e+06, 1.67874e+07
916671, -9.9328e+06, 1.64781e+07
411442, -1.02571e+07, 1.62912e+07
-104161, -1.03473e+07, 1.6246e+07
-618360, -1.0201e+07, 1.63511e+07
-1.11939e+06, -9.82099e+06, 1.65932e+07
-1.59575e+06, -9.21554e+06, 1.69465e+07
-2.03652e+06, -8.3981e+06, 1.73746e+07
-2.43152e+06, -7.38695e+06, 1.78341e+07
-2.77164e+06, -6.20486e+06, 1.82833e+07
-3.04899e+06, -4.87857e+06, 1.86841e+07
-3.2571e+06, -3.43813e+06, 1.90034e+07
-3.39109e+06, -1.91629e+06, 1.92171e+07
-3.44775e+06, -347719, 1.93087e+07
-3.42562e+06, 1.23179e+06, 1.92728e+07
-3.32508e+06, 2.78611e+06, 1.91104e+07
-3.14827e+06, 4.27964e+06, 1.88345e+07
-2.89909e+06, 5.67809e+06, 1.84639e+07
-2.5831e+06, 6.94928e+06, 1.80288e+07
-2.20741e+06, 8.06389e+06, 1.75649e+07
-1.78051e+06, 8.9961e+06, 1.7115e+07
-1.31205e+06, 9.72426e+06, 1.67224e+07
-812685, 1.02313e+07, 1.64283e+07
-293777, 1.05052e+07, 1.62679e+07
232839, 1.05393e+07, 1.6258e+07
755127, 1.03323e+07, 1.64037e+07
1.26113e+06, 9.88851e+06, 1.66856e+07
1.73924e+06, 9.21762e+06, 1.70756e+07
2.17846e+06, 8.33456e+06, 1.75311e+07
2.56868e+06, 7.25912e+06, 1.80098e+07
2.90086e+06, 6.01556e+06, 1.84664e+07
3.1673e+06, 4.63199e+06, 1.88637e+07
3.36178e+06, 3.13982e+06, 1.91697e+07
3.47971e+06, 1.57297e+06, 1.93618e+07
3.51825e+06, -32842.4, 1.94256e+07
3.47637e+06, -1.64095e+06, 1.93562e+07
3.35486e+06, -3.21457e+06, 1.91585e+07
3.15637e+06, -4.71763e+06, 1.88469e+07
2.88528e+06, -6.11561e+06, 1.84438e+07
2.54766e+06, -7.37631e+06, 1.79822e+07
2.15111e+06, -8.47064e+06, 1.75007e+07
1.70459e+06, -9.37324e+06, 1.70435e+07
1.21821e+06, -1.00631e+07, 1.66571e+07
703046, -1.0524e+07, 1.6382e+07
170813, -1.0745e+07, 1.62518e+07
-366338, -1.07206e+07, 1.6281e+07
-896128, -1.04508e+07, 1.64683e+07
-1.40642e+06, -9.94143e+06, 1.67924e+07
-1.8855e+06, -9.20362e+06, 1.72178e+07
-2.32236e+06, -8.25382e+06, 1.77003e+07
-2.7069e+06, -7.11337e+06, 1.81945e+07
-3.03025e+06, -5.808e+06, 1.86561e+07
-3.28487e+06, -4.36727e+06, 1.90472e+07
-3.46482e+06, -2.82387e+06, 1.93371e+07
-3.56584e+06, -1.21293e+06, 1.95045e+07
-3.58546e+06, 428817, 1.95378e+07
-3.52308e+06, 2.06387e+06, 1.94335e+07
-3.37998e+06, 3.65481e+06, 1.91992e+07
-3.15927e+06, 5.16515e+06, 1.88514e+07
-2.86585e+06, 6.56018e+06, 1.84157e+07
-2.50631e+06, 7.80776e+06, 1.79287e+07
-2.08874e+06, 8.87907e+06, 1.74312e+07
