s(m), v_par(m/s), v_perp(m/s)
0, 513637, 296548
25681.8, 513635, 296564
51363.5, 513630, 296579
77044.7, 513620, 296594
102725, 513607, 296609
128405, 513590, 296641
154084, 513568, 296686
179762, 513543, 296732
205439, 513514, 296777
231113, 513481, 296825
256787, 513444, 296900
282458, 513403, 296976
308127, 513358, 297052
333794, 513310, 297128
359458, 513257, 297221
385119, 513200, 297327
410778, 513140, 297433
436433, 513076, 297539
462085, 513007, 297649
487734, 512935, 297785
513379, 512859, 297920
539019, 512779, 298056
564656, 512695, 298192
590289, 512607, 298347
615917, 512515, 298513
641540, 512419, 298678
667159, 512320, 298844
692772, 512216, 299014
718380, 512108, 299209
743983, 511997, 299404
769580, 511882, 299599
795171, 511762, 299794
820756, 511639, 300009
846335, 511512, 300233
871907, 511381, 300457
897473, 511246, 300681
923032, 511108, 300910
948584, 510965, 301163
974128, 510818, 301416
999665, 510668, 301668
1.02519e+06, 510513, 301920
1.05072e+06, 510355, 302193
1.07623e+06, 510193, 302474
1.10174e+06, 510027, 302755
1.12723e+06, 509857, 303036
1.15272e+06, 509683, 303322
1.1782e+06, 509505, 303631
1.20367e+06, 509323, 303940
1.22913e+06, 509138, 304248
1.25459e+06, 508948, 304556
1.28003e+06, 508755, 304884
1.30546e+06, 508558, 305220
1.33088e+06, 508357, 305556
1.3563e+06, 508152, 305891
1.3817e+06, 507943, 306232
1.40709e+06, 507730, 306595
1.43247e+06, 507513, 306958
1.45784e+06, 507293, 307320
1.4832e+06, 507068, 307681
1.50855e+06, 506840, 308062
1.53388e+06, 506608, 308451
1.55921e+06, 506372, 308839
1.58452e+06, 506132, 309227
1.60982e+06, 505888, 309618
1.63511e+06, 505641, 310033
1.66039e+06, 505389, 310447
1.68565e+06, 505134, 310861
1.7109e+06, 504875, 311274
1.73614e+06, 504611, 311703
1.76136e+06, 504345, 312142
1.78657e+06, 504074, 312581
1.81177e+06, 503799, 313019
1.83695e+06, 503521, 313457
1.86212e+06, 503238, 313921
1.88727e+06, 502952, 314385
1.91242e+06, 502662, 314847
1.93754e+06, 502368, 315308
1.96265e+06, 502070, 315783
1.98775e+06, 501769, 316270
2.01283e+06, 501464, 316756
2.03789e+06, 501154, 317241
2.06294e+06, 500841, 317726
2.08798e+06, 500524, 318234
2.113e+06, 500204, 318744
2.138e+06, 499879, 319252
2.16298e+06, 499551, 319759
2.18795e+06, 499219, 320274
2.21291e+06, 498883, 320807
2.23784e+06, 498543, 321338
2.26276e+06, 498199, 321868
