s(m), v_par(m/s), v_perp(m/s)
0, 1.62426e+06, 937769
81212.1, 1.62421e+06, 937921
162419, 1.62404e+06, 938251
243613, 1.62374e+06, 938759
324790, 1.62331e+06, 939516
405942, 1.62276e+06, 940504
487063, 1.62209e+06, 941666
568148, 1.6213e+06, 943024
649190, 1.62038e+06, 944660
730183, 1.61933e+06, 946467
811121, 1.61816e+06, 948444
891997, 1.61687e+06, 950684
972806, 1.61546e+06, 953119
1.05354e+06, 1.61392e+06, 955718
1.1342e+06, 1.61226e+06, 958525
1.21476e+06, 1.61047e+06, 961567
1.29524e+06, 1.60857e+06, 964765
1.37562e+06, 1.60654e+06, 968119
1.45589e+06, 1.60438e+06, 971742
1.53605e+06, 1.60211e+06, 975512
1.6161e+06, 1.59971e+06, 979424
1.69602e+06, 1.59719e+06, 983565
1.77582e+06, 1.59454e+06, 987876
1.85547e+06, 1.59178e+06, 992319
1.93499e+06, 1.58889e+06, 996945
2.01436e+06, 1.58589e+06, 1.00176e+06
2.09358e+06, 1.58276e+06, 1.0067e+06
2.17263e+06, 1.57951e+06, 1.01179e+06
2.25152e+06, 1.57614e+06, 1.01708e+06
2.33024e+06, 1.57265e+06, 1.02248e+06
2.40879e+06, 1.56903e+06, 1.02799e+06
2.48715e+06, 1.5653e+06, 1.03372e+06
2.56531e+06, 1.56145e+06, 1.03954e+06
2.64329e+06, 1.55748e+06, 1.04546e+06
2.72106e+06, 1.55339e+06, 1.05157e+06
2.79863e+06, 1.54918e+06, 1.05778e+06
2.87598e+06, 1.54486e+06, 1.06407e+06
2.95311e+06, 1.54041e+06, 1.07053e+06
3.03002e+06, 1.53585e+06, 1.07709e+06
3.10669e+06, 1.53117e+06, 1.08372e+06
3.18313e+06, 1.52638e+06, 1.0905e+06
3.25933e+06, 1.52146e+06, 1.09736e+06
3.33527e+06, 1.51643e+06, 1.10429e+06
3.41097e+06, 1.51129e+06, 1.11135e+06
3.4864e+06, 1.50603e+06, 1.11849e+06
3.56157e+06, 1.50065e+06, 1.12567e+06
3.63646e+06, 1.49516e+06, 1.133e+06
3.71108e+06, 1.48955e+06, 1.14037e+06
3.78542e+06, 1.48384e+06, 1.14778e+06
3.85946e+06, 1.478e+06, 1.15533e+06
3.93321e+06, 1.47206e+06, 1.1629e+06
4.00667e+06, 1.466e+06, 1.17052e+06
4.07981e+06, 1.45983e+06, 1.17825e+06
4.15265e+06, 1.45355e+06, 1.18598e+06
4.22516e+06, 1.44716e+06, 1.19378e+06
4.29736e+06, 1.44065e+06, 1.20165e+06
4.36923e+06, 1.43404e+06, 1.20952e+06
4.44076e+06, 1.42732e+06, 1.21748e+06
4.51196e+06, 1.42049e+06, 1.22545e+06
4.58281e+06, 1.41354e+06, 1.23344e+06
4.65331e+06, 1.4065e+06, 1.24151e+06
4.72346e+06, 1.39934e+06, 1.24956e+06
4.79324e+06, 1.39208e+06, 1.25767e+06
4.86266e+06, 1.38471e+06, 1.26579e+06
4.93171e+06, 1.37723e+06, 1.2739e+06
5.00038e+06, 1.36965e+06, 1.28209e+06
5.06867e+06, 1.36197e+06, 1.29025e+06
5.13658e+06, 1.35418e+06, 1.29843e+06
5.20409e+06, 1.34628e+06, 1.30663e+06
5.2712e+06, 1.33829e+06, 1.3148e+06
5.33791e+06, 1.33019e+06, 1.32303e+06
5.40422e+06, 1.32199e+06, 1.33121e+06
5.47011e+06, 1.31369e+06, 1.33943e+06
5.53559e+06, 1.30529e+06, 1.34762e+06
5.60064e+06, 1.29678e+06, 1.35581e+06
5.66526e+06, 1.28818e+06, 1.364e+06
5.72945e+06, 1.27949e+06, 1.37215e+06
5.79321e+06, 1.27069e+06, 1.38033e+06
5.85652e+06, 1.26179e+06, 1.38845e+06
5.91939e+06, 1.2528e+06, 1.3966e+06
