s(m), v_par(m/s), v_perp(m/s)
0, 1.32621e+07, 1.32621e+07
661414, 1.31777e+07, 1.3363e+07
1.31357e+06, 1.2892e+07, 1.36547e+07
1.94651e+06, 1.24093e+07, 1.41084e+07
2.55054e+06, 1.17365e+07, 1.46855e+07
3.1164e+06, 1.08837e+07, 1.53383e+07
3.63542e+06, 9.86377e+06, 1.60216e+07
4.09961e+06, 8.69195e+06, 1.66925e+07
4.50181e+06, 7.38598e+06, 1.73143e+07
4.83581e+06, 5.96562e+06, 1.78563e+07
5.09643e+06, 4.45241e+06, 1.82943e+07
5.27959e+06, 2.86931e+06, 1.86086e+07
5.3824e+06, 1.24042e+06, 1.87879e+07
5.40318e+06, -409477, 1.88243e+07
5.34153e+06, -2.05522e+06, 1.87168e+07
5.19826e+06, -3.67167e+06, 1.84685e+07
4.97548e+06, -5.23414e+06, 1.80895e+07
4.67647e+06, -6.7187e+06, 1.7595e+07
4.3057e+06, -8.10259e+06, 1.70068e+07
3.86874e+06, -9.36457e+06, 1.63522e+07
3.37218e+06, -1.04852e+07, 1.56658e+07
2.82352e+06, -1.14473e+07, 1.49879e+07
2.23107e+06, -1.22358e+07, 1.43642e+07
1.60381e+06, -1.28386e+07, 1.38422e+07
951277, -1.32461e+07, 1.34696e+07
283397, -1.34521e+07, 1.32813e+07
-389655, -1.34529e+07, 1.32977e+07
-1.05761e+06, -1.32484e+07, 1.35179e+07
-1.71028e+06, -1.28415e+07, 1.39201e+07
-2.33767e+06, -1.2238e+07, 1.44674e+07
-2.93017e+06, -1.1447e+07, 1.51125e+07
-3.4787e+06, -1.04803e+07, 1.58075e+07
-3.97483e+06, -9.35236e+06, 1.6507e+07
-4.41092e+06, -8.08025e+06, 1.71709e+07
-4.78025e+06, -6.6832e+06, 1.77648e+07
-5.07707e+06, -5.18237e+06, 1.82612e+07
-5.29679e+06, -3.60054e+06, 1.86387e+07
-5.43593e+06, -1.96174e+06, 1.88822e+07
-5.49228e+06, -290926, 1.89814e+07
-5.46488e+06, 1.38645e+06, 1.89332e+07
-5.35403e+06, 3.04479e+06, 1.87386e+07
-5.16131e+06, 4.65877e+06, 1.84046e+07
-4.88958e+06, 6.20368e+06, 1.79458e+07
-4.54287e+06, 7.65587e+06, 1.73799e+07
-4.12638e+06, 8.99304e+06, 1.67324e+07
-3.64639e+06, 1.01947e+07, 1.60367e+07
-3.11012e+06, 1.12422e+07, 1.53304e+07
-2.52571e+06, 1.21195e+07, 1.46588e+07
-1.90201e+06, 1.28129e+07, 1.40718e+07
-1.24848e+06, 1.33116e+07, 1.36169e+07
-575069, 1.36077e+07, 1.33381e+07
107973, 1.36966e+07, 1.32649e+07
790235, 1.35765e+07, 1.34055e+07
1.4613e+06, 1.3249e+07, 1.3746e+07
2.11091e+06, 1.27189e+07, 1.42527e+07
2.72913e+06, 1.1994e+07, 1.48804e+07
3.30648e+06, 1.10852e+07, 1.55797e+07
3.83409e+06, 1.00059e+07, 1.63023e+07
4.30385e+06, 8.77258e+06, 1.7004e+07
4.70852e+06, 7.40379e+06, 1.76469e+07
5.04183e+06, 5.92026e+06, 1.82011e+07
5.29861e+06, 4.34448e+06, 1.86419e+07
5.47485e+06, 2.7004e+06, 1.89507e+07
5.56774e+06, 1.01301e+06, 1.91156e+07
5.57577e+06, -691981, 1.91299e+07
5.49871e+06, -2.38857e+06, 1.89926e+07
5.33762e+06, -4.05086e+06, 1.871e+07
5.09486e+06, -5.65343e+06, 1.82916e+07
4.77403e+06, -7.17174e+06, 1.77546e+07
4.37992e+06, -8.58251e+06, 1.71221e+07
3.91846e+06, -9.86408e+06, 1.64242e+07
3.39661e+06, -1.09967e+07, 1.5698e+07
2.82225e+06, -1.19629e+07, 1.49864e+07
2.20409e+06, -1.27478e+07, 1.43385e+07
1.5515e+06, -1.33391e+07, 1.38064e+07
874406, -1.37275e+07, 1.34378e+07
183104, -1.39069e+07, 1.32705e+07
-511869, -1.38743e+07, 1.33231e+07
-1.19991e+06, -1.36299e+07, 1.35906e+07
-1.87051e+06, -1.31771e+07, 1.40459e+07
-2.51341e+06, -1.25226e+07, 1.4646e+07
-3.11877e+06, -1.16762e+07, 1.53413e+07
-3.67729e+06, -1.06504e+07, 1.60795e+07
-4.18039e+06, -9.46084e+06, 1.68146e+07
