s(m), v_par(m/s), v_perp(m/s)
0, 937769, 1.62426e+06
46886.6, 937679, 1.62441e+06
93763.4, 937375, 1.62457e+06
140620, 936855, 1.62489e+06
187444, 936121, 1.62534e+06
234227, 935172, 1.62583e+06
280957, 934009, 1.62658e+06
327624, 932632, 1.62734e+06
374216, 931041, 1.62828e+06
420723, 929236, 1.62933e+06
467135, 927218, 1.63044e+06
513441, 924988, 1.63178e+06
559630, 922546, 1.63312e+06
605691, 919892, 1.63466e+06
651614, 917027, 1.63628e+06
697389, 913952, 1.63796e+06
743005, 910668, 1.63986e+06
788452, 907174, 1.64176e+06
833718, 903473, 1.64384e+06
878795, 899564, 1.646e+06
923670, 895449, 1.64819e+06
968335, 891129, 1.65061e+06
1.01278e+06, 886604, 1.65301e+06
1.05699e+06, 881877, 1.65556e+06
1.10096e+06, 876946, 1.65821e+06
1.14468e+06, 871815, 1.66084e+06
1.18814e+06, 866484, 1.66372e+06
1.23133e+06, 860954, 1.66658e+06
1.27423e+06, 855226, 1.6695e+06
1.31684e+06, 849303, 1.67258e+06
1.35916e+06, 843184, 1.67564e+06
1.40116e+06, 836873, 1.67883e+06
1.44284e+06, 830369, 1.68209e+06
1.48419e+06, 823675, 1.68532e+06
1.5252e+06, 816791, 1.68872e+06
1.56587e+06, 809721, 1.69214e+06
1.60617e+06, 802464, 1.69552e+06
1.64611e+06, 795024, 1.69911e+06
1.68567e+06, 787401, 1.70266e+06
1.72485e+06, 779598, 1.70619e+06
1.76363e+06, 771616, 1.70989e+06
1.802e+06, 763456, 1.71355e+06
1.83997e+06, 755122, 1.71718e+06
1.87751e+06, 746614, 1.72097e+06
1.91463e+06, 737935, 1.72471e+06
1.9513e+06, 729086, 1.7284e+06
1.98753e+06, 720071, 1.73226e+06
2.02331e+06, 710890, 1.73606e+06
2.05862e+06, 701546, 1.7398e+06
2.09346e+06, 692041, 1.74365e+06
2.12782e+06, 682377, 1.74748e+06
2.16169e+06, 672556, 1.75125e+06
2.19507e+06, 662581, 1.75505e+06
2.22795e+06, 652454, 1.75889e+06
2.26031e+06, 642178, 1.76266e+06
2.29216e+06, 631754, 1.76636e+06
2.32349e+06, 621184, 1.77017e+06
2.35428e+06, 610473, 1.77391e+06
2.38453e+06, 599621, 1.77759e+06
2.41424e+06, 588631, 1.78122e+06
2.44339e+06, 577507, 1.78491e+06
2.47198e+06, 566249, 1.78853e+06
2.50001e+06, 554862, 1.79208e+06
2.52747e+06, 543347, 1.79556e+06
2.55434e+06, 531708, 1.7991e+06
2.58064e+06, 519946, 1.80255e+06
2.60634e+06, 508065, 1.80592e+06
2.63144e+06, 496068, 1.80921e+06
2.65594e+06, 483956, 1.81251e+06
2.67983e+06, 471733, 1.81577e+06
2.70311e+06, 459402, 1.81894e+06
2.72577e+06, 446965, 1.82201e+06
2.74781e+06, 434426, 1.825e+06
2.76921e+06, 421787, 1.82799e+06
2.78998e+06, 409050, 1.83092e+06
2.81011e+06, 396220, 1.83375e+06
2.8296e+06, 383299, 1.83648e+06
2.84844e+06, 370289, 1.83913e+06
2.86663e+06, 357195, 1.84167e+06
2.88416e+06, 344018, 1.84422e+06
2.90103e+06, 330763, 1.84667e+06
2.91724e+06, 317431, 1.84902e+06
2.93277e+06, 304026, 1.85127e+06
2.94764e+06, 290551, 1.85343e+06
2.96183e+06, 277009, 1.85548e+06
2.97534e+06, 263404, 1.85743e+06
2.98816e+06, 249738, 1.85931e+06
3.00031e+06, 236014, 1.86113e+06
3.01177e+06, 222236, 1.86285e+06
3.02253e+06, 208407, 1.86446e+06
3.0326e+06, 194530, 1.86596e+06
3.04198e+06, 180608, 1.86737e+06
3.05066e+06, 166644, 1.86866e+06
3.05865e+06, 152642, 1.86985e+06
3.06593e+06, 138605, 1.87094e+06
3.07251e+06, 124535, 1.87192e+06
3.07838e+06, 110437, 1.87279e+06
3.08355e+06, 96313, 1.87356e+06
3.08801e+06, 82166.7, 1.87422e+06
3.09177e+06, 68001.4, 1.87478e+06
3.09481e+06, 53820.2, 1.87524e+06
3.09715e+06, 39626.4, 1.87558e+06
3.09877e+06, 25423.2, 1.87583e+06
3.09969e+06, 11214, 1.87597e+06
3.0999e+06, -2998.12, 1.876e+06
3.09939e+06, -17209.8, 1.87593e+06
3.09817e+06, -31417.8, 1.87574e+06
3.09625e+06, -45618.9, 1.87545e+06
3.09361e+06, -59809.8, 1.87506e+06
3.09027e+06, -73987.3, 1.87456e+06
3.08621e+06, -88148, 1.87396e+06
3.08145e+06, -102289, 1.87325e+06
3.07599e+06, -116407, 1.87244e+06
3.06981e+06, -130498, 1.87152e+06
3.06294e+06, -144559, 1.87049e+06
3.05536e+06, -158588, 1.86936e+06
3.04708e+06, -172581, 1.86813e+06
3.0381e+06, -186534, 1.86679e+06
3.02843e+06, -200445, 1.86534e+06
3.01806e+06, -214310, 1.86379e+06
3.007e+06, -228126, 1.86213e+06
2.99525e+06, -241891, 1.86037e+06
2.98281e+06, -255600, 1.85851e+06
2.96969e+06, -269250, 1.85662e+06
2.95588e+06, -282840, 1.85462e+06
2.9414e+06, -296364, 1.85253e+06
2.92625e+06, -309822, 1.85033e+06
2.91042e+06, -323208, 1.84803e+06
2.89393e+06, -336520, 1.84564e+06
2.87677e+06, -349756, 1.84314e+06
2.85896e+06, -362911, 1.8406e+06
2.84048e+06, -375984, 1.83801e+06
2.82136e+06, -388971, 1.83533e+06
2.80159e+06, -401869, 1.83255e+06
2.78118e+06, -414675, 1.82968e+06
2.76012e+06, -427386, 1.82671e+06
2.73844e+06, -439999, 1.82373e+06
2.71613e+06, -452512, 1.82071e+06
2.69319e+06, -464921, 1.81759e+06
2.66964e+06, -477224, 1.81438e+06
2.64547e+06, -489418, 1.81109e+06
2.6207e+06, -501500, 1.80781e+06
2.59532e+06, -513467, 1.80448e+06
2.56935e+06, -525317, 1.80107e+06
2.54279e+06, -537046, 1.79758e+06
2.51565e+06, -548653, 1.79405e+06
2.48793e+06, -560134, 1.79055e+06
2.45964e+06, -571486, 1.78697e+06
2.43078e+06, -582708, 1.78332e+06
2.40137e+06, -593797, 1.77963e+06
2.37141e+06, -604750, 1.77599e+06
2.3409e+06, -615564, 1.77229e+06
2.30985e+06, -626238, 1.7685e+06
2.27828e+06, -636768, 1.76475e+06
2.24618e+06, -647152, 1.76101e+06
2.21357e+06, -657388, 1.75721e+06
2.18044e+06, -667474, 1.75334e+06
2.14682e+06, -677407, 1.7496e+06
2.11271e+06, -687184, 1.7458e+06
2.07811e+06, -696805, 1.74194e+06
2.04303e+06, -706266, 1.73815e+06
2.00748e+06, -715565, 1.73438e+06
1.97148e+06, -724700, 1.73055e+06
1.93502e+06, -733669, 1.72676e+06
1.89811e+06, -742471, 1.72305e+06
1.86077e+06, -751102, 1.71928e+06
1.82301e+06, -759561, 1.71554e+06
1.78482e+06, -767847, 1.71191e+06
1.74623e+06, -775956, 1.70823e+06
1.70723e+06, -783888, 1.70459e+06
1.66784e+06, -791640, 1.70106e+06
1.62807e+06, -799211, 1.69749e+06
1.58792e+06, -806599, 1.69399e+06
1.54741e+06, -813802, 1.69059e+06
1.50655e+06, -820818, 1.68715e+06
1.46533e+06, -827647, 1.68384e+06
1.42379e+06, -834286, 1.6806e+06
1.38191e+06, -840734, 1.67732e+06
1.33972e+06, -846989, 1.67424e+06
1.29722e+06, -853050, 1.67116e+06
1.25442e+06, -858916, 1.66811e+06
1.21133e+06, -864585, 1.66526e+06
1.16796e+06, -870056, 1.66238e+06
1.12433e+06, -875328, 1.65962e+06
1.08043e+06, -880399, 1.65697e+06
1.03629e+06, -885268, 1.65431e+06
991910, -889935, 1.65189e+06
947301, -894397, 1.64947e+06
902475, -898655, 1.64713e+06
857440, -902707, 1.64498e+06
812208, -906551, 1.64281e+06
766789, -910189, 1.64086e+06
721194, -913617, 1.63895e+06
675432, -916836, 1.63713e+06
629515, -919845, 1.6355e+06
583452, -922644, 1.63387e+06
537255, -925230, 1.63247e+06
490933, -927605, 1.63113e+06
444499, -929767, 1.62987e+06
397961, -931716, 1.62882e+06
351331, -933452, 1.62777e+06
304620, -934973, 1.62696e+06
257838, -936281, 1.62621e+06
210997, -937373, 1.62557e+06
164106, -938251, 1.62511e+06
117176, -938914, 1.62466e+06
70218.7, -939362, 1.62449e+06
23244.4, -939594, 1.62434e+06
-23736.2, -939611, 1.62434e+06
-70712.2, -939412, 1.62449e+06
-117673, -938998, 1.62466e+06
-164608, -938369, 1.62512e+06
-211505, -937525, 1.62557e+06
-258356, -936465, 1.62622e+06
-305147, -935191, 1.62697e+06
-351870, -933703, 1.62778e+06
-398513, -932001, 1.62883e+06
-445066, -930085, 1.62988e+06
-491517, -927955, 1.63114e+06
-537857, -925613, 1.63249e+06
-584074, -923059, 1.63389e+06
-630158, -920293, 1.63553e+06
-676099, -917316, 1.63715e+06
-721886, -914129, 1.63898e+06
-767508, -910732, 1.64089e+06
-812954, -907126, 1.64284e+06
-858216, -903312, 1.64501e+06
-903281, -899291, 1.64717e+06
-948141, -895064, 1.64951e+06
-992784, -890632, 1.65193e+06
-1.0372e+06, -885995, 1.65436e+06
-1.08138e+06, -881155, 1.65703e+06
-1.12531e+06, -876113, 1.65968e+06
-1.16899e+06, -870871, 1.66244e+06
-1.21239e+06, -865428, 1.66533e+06
-1.25552e+06, -859787, 1.66818e+06
-1.29837e+06, -853949, 1.67125e+06
-1.34092e+06, -847915, 1.67432e+06
-1.38316e+06, -841686, 1.67741e+06
-1.42508e+06, -835264, 1.6807e+06
-1.46668e+06, -828651, 1.68395e+06
-1.50794e+06, -821848, 1.68727e+06
-1.54886e+06, -814856, 1.69071e+06
-1.58942e+06, -807677, 1.69412e+06
-1.62962e+06, -800313, 1.69763e+06
-1.66945e+06, -792765, 1.7012e+06
-1.7089e+06, -785035, 1.70474e+06
-1.74795e+06, -777126, 1.70839e+06
-1.7866e+06, -769038, 1.71208e+06
-1.82485e+06, -760773, 1.71572e+06
-1.86268e+06, -752334, 1.71947e+06
-1.90008e+06, -743723, 1.72325e+06
-1.93705e+06, -734940, 1.72697e+06
-1.97357e+06, -725990, 1.73077e+06
-2.00964e+06, -716872, 1.73461e+06
-2.04525e+06, -707590, 1.73838e+06
-2.0804e+06, -698146, 1.74219e+06
-2.11507e+06, -688541, 1.74606e+06
