s(m), v_par(m/s), v_perp(m/s)
0, 5.72888e+06, 1.53505e+06
286434, 5.72839e+06, 1.53732e+06
572814, 5.72673e+06, 1.54378e+06
859082, 5.72389e+06, 1.5547e+06
1.14518e+06, 5.71989e+06, 1.56965e+06
1.43105e+06, 5.71471e+06, 1.58882e+06
1.71663e+06, 5.70836e+06, 1.61175e+06
2.00186e+06, 5.70085e+06, 1.63855e+06
2.28669e+06, 5.69216e+06, 1.66874e+06
2.57105e+06, 5.68231e+06, 1.70236e+06
2.85489e+06, 5.6713e+06, 1.73896e+06
3.13816e+06, 5.65913e+06, 1.77853e+06
3.42078e+06, 5.64579e+06, 1.82069e+06
3.70271e+06, 5.6313e+06, 1.86532e+06
3.98389e+06, 5.61566e+06, 1.91218e+06
4.26425e+06, 5.59887e+06, 1.96106e+06
4.54375e+06, 5.58093e+06, 2.01184e+06
4.82232e+06, 5.56185e+06, 2.06421e+06
5.09991e+06, 5.54162e+06, 2.1182e+06
5.37646e+06, 5.52027e+06, 2.17346e+06
5.65191e+06, 5.49778e+06, 2.22997e+06
5.92622e+06, 5.47417e+06, 2.28756e+06
6.19931e+06, 5.44943e+06, 2.34604e+06
6.47114e+06, 5.42358e+06, 2.40546e+06
6.74164e+06, 5.39662e+06, 2.46554e+06
7.01078e+06, 5.36856e+06, 2.52624e+06
7.27848e+06, 5.33939e+06, 2.58754e+06
7.54469e+06, 5.30913e+06, 2.64924e+06
7.80937e+06, 5.27778e+06, 2.71131e+06
8.07245e+06, 5.24535e+06, 2.77372e+06
8.33388e+06, 5.21185e+06, 2.83634e+06
8.59361e+06, 5.17728e+06, 2.8991e+06
8.85159e+06, 5.14165e+06, 2.96199e+06
9.10775e+06, 5.10497e+06, 3.02494e+06
9.36206e+06, 5.06723e+06, 3.08787e+06
9.61446e+06, 5.02847e+06, 3.15074e+06
9.86489e+06, 4.98867e+06, 3.21349e+06
1.01133e+07, 4.94785e+06, 3.27614e+06
1.03596e+07, 4.90601e+06, 3.3386e+06
1.06039e+07, 4.86317e+06, 3.40082e+06
1.08459e+07, 4.81933e+06, 3.46278e+06
1.10858e+07, 4.77451e+06, 3.52444e+06
1.13234e+07, 4.72871e+06, 3.58576e+06
1.15586e+07, 4.68194e+06, 3.64671e+06
1.17915e+07, 4.63421e+06, 3.70728e+06
1.2022e+07, 4.58553e+06, 3.76742e+06
1.22501e+07, 4.53591e+06, 3.82711e+06
1.24756e+07, 4.48536e+06, 3.88632e+06
1.26986e+07, 4.43389e+06, 3.94503e+06
1.2919e+07, 4.38151e+06, 4.00321e+06
1.31367e+07, 4.32824e+06, 4.06083e+06
1.33518e+07, 4.27407e+06, 4.11787e+06
1.35641e+07, 4.21904e+06, 4.17431e+06
1.37737e+07, 4.16313e+06, 4.23012e+06
1.39804e+07, 4.10638e+06, 4.28531e+06
1.41843e+07, 4.04878e+06, 4.33985e+06
1.43853e+07, 3.99035e+06, 4.3937e+06
1.45833e+07, 3.9311e+06, 4.44683e+06
1.47784e+07, 3.87105e+06, 4.49927e+06
1.49704e+07, 3.81021e+06, 4.55097e+06
1.51594e+07, 3.74858e+06, 4.60191e+06
1.53452e+07, 3.68618e+06, 4.65209e+06
1.5528e+07, 3.62303e+06, 4.70149e+06
1.57075e+07, 3.55914e+06, 4.75008e+06
1.58839e+07, 3.49451e+06, 4.79788e+06
1.6057e+07, 3.42917e+06, 4.84482e+06
1.62268e+07, 3.36313e+06, 4.89096e+06
1.63933e+07, 3.2964e+06, 4.9362e+06
1.65564e+07, 3.22899e+06, 4.98061e+06
1.67162e+07, 3.16091e+06, 5.02412e+06
1.68725e+07, 3.09219e+06, 5.06672e+06
1.70254e+07, 3.02284e+06, 5.10845e+06
1.71748e+07, 2.95287e+06, 5.14924e+06
1.73206e+07, 2.88229e+06, 5.18908e+06
1.7463e+07, 2.81111e+06, 5.22802e+06
1.76017e+07, 2.73937e+06, 5.266e+06
1.77369e+07, 2.66706e+06, 5.30302e+06
1.78684e+07, 2.5942e+06, 5.33905e+06
1.79963e+07, 2.52081e+06, 5.37411e+06
1.81205e+07, 2.4469e+06, 5.40817e+06
1.8241e+07, 2.37249e+06, 5.44124e+06
1.83577e+07, 2.29759e+06, 5.4733e+06
1.84707e+07, 2.22222e+06, 5.50435e+06
1.85799e+07, 2.1464e+06, 5.53437e+06
1.86854e+07, 2.07013e+06, 5.56337e+06
1.8787e+07, 1.99344e+06, 5.59133e+06
1.88847e+07, 1.91634e+06, 5.61824e+06
1.89786e+07, 1.83885e+06, 5.64409e+06
1.90686e+07, 1.76098e+06, 5.66887e+06
1.91547e+07, 1.68274e+06, 5.69258e+06
1.92368e+07, 1.60417e+06, 5.71524e+06
1.93151e+07, 1.52526e+06, 5.73681e+06
1.93894e+07, 1.44603e+06, 5.75728e+06
1.94597e+07, 1.36651e+06, 5.7767e+06
1.9526e+07, 1.28671e+06, 5.79499e+06
1.95883e+07, 1.20665e+06, 5.8122e+06
1.96467e+07, 1.12633e+06, 5.8283e+06
1.9701e+07, 1.04578e+06, 5.84329e+06
1.97512e+07, 965022, 5.85717e+06
1.97975e+07, 884061, 5.86995e+06
1.98396e+07, 802918, 5.88158e+06
1.98778e+07, 721608, 5.89212e+06
1.99118e+07, 640150, 5.90154e+06
1.99418e+07, 558559, 5.90981e+06
1.99677e+07, 476853, 5.91695e+06
1.99895e+07, 395047, 5.92299e+06
2.00072e+07, 313159, 5.92789e+06
2.00208e+07, 231206, 5.93165e+06
2.00303e+07, 149204, 5.93428e+06
2.00357e+07, 67169.8, 5.93577e+06
2.0037e+07, -14879.4, 5.93614e+06
2.00342e+07, -96926.9, 5.93536e+06
2.00273e+07, -178956, 5.93346e+06
2.00163e+07, -260950, 5.93042e+06
2.00012e+07, -342892, 5.92624e+06
1.9982e+07, -424765, 5.92093e+06
1.99587e+07, -506552, 5.91449e+06
1.99314e+07, -588237, 5.90694e+06
1.98999e+07, -669804, 5.89825e+06
1.98644e+07, -751234, 5.88842e+06
1.98248e+07, -832512, 5.87749e+06
1.97811e+07, -913621, 5.86544e+06
1.97334e+07, -994544, 5.85224e+06
1.96817e+07, -1.07526e+06, 5.83797e+06
1.96259e+07, -1.15577e+06, 5.82256e+06
1.95661e+07, -1.23603e+06, 5.80607e+06
1.95023e+07, -1.31605e+06, 5.78844e+06
1.94345e+07, -1.3958e+06, 5.76976e+06
1.93627e+07, -1.47526e+06, 5.74995e+06
1.9287e+07, -1.55442e+06, 5.72906e+06
1.92073e+07, -1.63327e+06, 5.7071e+06
1.91237e+07, -1.71178e+06, 5.68405e+06
1.90361e+07, -1.78994e+06, 5.65992e+06
1.89447e+07, -1.86774e+06, 5.63474e+06
1.88494e+07, -1.94516e+06, 5.60851e+06
1.87502e+07, -2.02218e+06, 5.58122e+06
1.86472e+07, -2.09878e+06, 5.55288e+06
1.85403e+07, -2.17496e+06, 5.5235e+06
1.84297e+07, -2.2507e+06, 5.49309e+06
1.83153e+07, -2.32597e+06, 5.46165e+06
1.81971e+07, -2.40077e+06, 5.42921e+06
1.80752e+07, -2.47508e+06, 5.39576e+06
1.79496e+07, -2.54888e+06, 5.36131e+06
1.78203e+07, -2.62217e+06, 5.32587e+06
1.76874e+07, -2.69492e+06, 5.28944e+06
1.75508e+07, -2.76711e+06, 5.25205e+06
1.74107e+07, -2.83875e+06, 5.21372e+06
1.7267e+07, -2.9098e+06, 5.17444e+06
1.71197e+07, -2.98026e+06, 5.1342e+06
1.6969e+07, -3.0501e+06, 5.09304e+06
1.68147e+07, -3.11933e+06, 5.05099e+06
1.6657e+07, -3.18792e+06, 5.008e+06
1.64959e+07, -3.25585e+06, 4.96414e+06
1.63315e+07, -3.32313e+06, 4.91941e+06
1.61636e+07, -3.38972e+06, 4.87379e+06
1.59925e+07, -3.45562e+06, 4.82734e+06
1.58181e+07, -3.52081e+06, 4.78003e+06
1.56404e+07, -3.58528e+06, 4.73193e+06
1.54596e+07, -3.64902e+06, 4.68299e+06
1.52756e+07, -3.71201e+06, 4.63326e+06
1.50884e+07, -3.77425e+06, 4.58278e+06
1.48981e+07, -3.83571e+06, 4.5315e+06
1.47048e+07, -3.89639e+06, 4.47949e+06
1.45085e+07, -3.95627e+06, 4.42676e+06
1.43092e+07, -4.01535e+06, 4.37331e+06
1.4107e+07, -4.0736e+06, 4.31915e+06
1.39019e+07, -4.13102e+06, 4.26434e+06
1.36939e+07, -4.18759e+06, 4.20888e+06
1.34831e+07, -4.24331e+06, 4.15278e+06
1.32696e+07, -4.29816e+06, 4.09606e+06
1.30533e+07, -4.35213e+06, 4.03874e+06
1.28344e+07, -4.40521e+06, 3.98085e+06
1.26128e+07, -4.45739e+06, 3.92241e+06
1.23887e+07, -4.50866e+06, 3.86346e+06
1.2162e+07, -4.559e+06, 3.80401e+06
1.19328e+07, -4.60841e+06, 3.74409e+06
1.17012e+07, -4.65688e+06, 3.68373e+06
