s(m), v_par(m/s), v_perp(m/s)
0, 153505, 572888
7675.2, 153503, 572896
15350.2, 153497, 572905
23024.8, 153486, 572914
30698.7, 153471, 572923
38371.8, 153452, 572932
46043.8, 153428, 572940
53714.5, 153400, 572949
61383.8, 153368, 572958
69051.2, 153331, 572967
76716.7, 153290, 572975
84380.1, 153244, 572984
92041.1, 153194, 572993
99699.4, 153140, 573002
107355, 153081, 573010
115007, 153018, 573020
122657, 152951, 573046
130302, 152879, 573072
137944, 152803, 573098
145583, 152722, 573124
153217, 152637, 573151
160846, 152548, 573177
168471, 152455, 573203
176092, 152357, 573229
183707, 152254, 573255
191317, 152148, 573281
198922, 152037, 573307
206521, 151922, 573333
214114, 151802, 573359
221701, 151678, 573385
229281, 151550, 573411
236856, 151417, 573454
244423, 151280, 573497
251984, 151139, 573540
259537, 150994, 573583
267083, 150844, 573626
274621, 150690, 573669
282152, 150531, 573712
289674, 150369, 573755
297188, 150202, 573798
304694, 150030, 573841
312191, 149855, 573884
319680, 149675, 573926
327159, 149491, 573969
334629, 149302, 574011
342089, 149110, 574054
349540, 148913, 574109
356980, 148712, 574168
364411, 148506, 574227
371831, 148297, 574286
379240, 148083, 574346
386639, 147865, 574405
394027, 147643, 574463
401403, 147416, 574522
408768, 147185, 574581
416122, 146951, 574640
423463, 146712, 574698
430793, 146468, 574757
438110, 146221, 574815
445415, 145969, 574873
452707, 145713, 574931
459986, 145453, 574992
467252, 145189, 575066
474505, 144921, 575140
481744, 144649, 575214
488970, 144372, 575288
496181, 144092, 575362
503379, 143807, 575436
510562, 143518, 575509
517730, 143225, 575583
524884, 142928, 575656
532023, 142627, 575729
539147, 142322, 575802
546255, 142013, 575874
553348, 141700, 575947
560425, 141382, 576019
567486, 141061, 576092
574531, 140736, 576166
581560, 140406, 576253
588572, 140073, 576341
595567, 139736, 576428
602545, 139394, 576515
609506, 139049, 576602
616450, 138700, 576689
623376, 138346, 576775
630285, 137989, 576862
637175, 137628, 576948
644047, 137263, 577033
650901, 136894, 577119
657737, 136521, 577204
664553, 136144, 577289
671351, 135764, 577374
678130, 135379, 577458
684889, 134991, 577543
691629, 134599, 577634
698349, 134203, 577733
705049, 133803, 577832
711729, 133399, 577930
718389, 132991, 578028
725028, 132580, 578126
731647, 132165, 578223
738244, 131746, 578320
744821, 131324, 578417
751377, 130897, 578513
757911, 130467, 578609
764423, 130033, 578705
770914, 129596, 578800
777383, 129154, 578896
783829, 128710, 578990
790254, 128261, 579085
796655, 127809, 579179
803034, 127353, 579272
809391, 126893, 579380
815724, 126430, 579487
822034, 125963, 579594
828320, 125493, 579700
834583, 125019, 579807
840822, 124542, 579912
847037, 124061, 580017
853228, 123576, 580122
859394, 123088, 580226
865537, 122596, 580330
871654, 122101, 580434
877747, 121603, 580537
883814, 121100, 580639
889857, 120595, 580741
895874, 120086, 580843
901865, 119574, 580944
907831, 119058, 581045
913771, 118539, 581146
919685, 118016, 581250
925572, 117490, 581362
931434, 116961, 581474
937268, 116428, 581586
943076, 115892, 581697
948857, 115353, 581808
954612, 114810, 581918
960338, 114265, 582027
966038, 113715, 582136
971710, 113163, 582244
977354, 112608, 582352
982971, 112049, 582460
988559, 111487, 582566
994119, 110922, 582672
999651, 110353, 582778
1.00515e+06, 109782, 582883
1.01063e+06, 109207, 582988
1.01608e+06, 108630, 583091
1.02149e+06, 108049, 583195
1.02688e+06, 107465, 583298
1.03224e+06, 106878, 583400
1.03757e+06, 106288, 583513
1.04287e+06, 105695, 583625
1.04814e+06, 105099, 583738
1.05338e+06, 104500, 583849
1.05859e+06, 103898, 583960
1.06377e+06, 103293, 584070
1.06892e+06, 102685, 584180
1.07404e+06, 102074, 584289
1.07912e+06, 101460, 584397
1.08418e+06, 100843, 584505
1.08921e+06, 100224, 584612
1.0942e+06, 99601.3, 584718
1.09917e+06, 98976.1, 584824
1.1041e+06, 98348, 584928
1.109e+06, 97717.1, 585033
1.11387e+06, 97083.4, 585136
1.11871e+06, 96447, 585239
1.12352e+06, 95807.7, 585341
1.12829e+06, 95165.8, 585442
1.13303e+06, 94521.1, 585543
1.13774e+06, 93873.8, 585643
1.14242e+06, 93223.8, 585742
1.14707e+06, 92571.1, 585841
1.15168e+06, 91915.7, 585949
1.15626e+06, 91257.8, 586056
1.1608e+06, 90597.2, 586163
1.16532e+06, 89934.1, 586268
1.1698e+06, 89268.4, 586373
1.17424e+06, 88600.1, 586478
1.17866e+06, 87929.3, 586581
1.18304e+06, 87256, 586684
1.18738e+06, 86580.2, 586785
1.19169e+06, 85902, 586886
1.19597e+06, 85221.3, 586987
1.20022e+06, 84538.1, 587086
1.20443e+06, 83852.6, 587184
1.2086e+06, 83164.6, 587282
1.21274e+06, 82474.3, 587379
1.21685e+06, 81781.6, 587475
1.22092e+06, 81086.6, 587570
1.22496e+06, 80389.3, 587665
1.22896e+06, 79689.7, 587758
1.23293e+06, 78987.8, 587851
1.23686e+06, 78283.7, 587943
1.24076e+06, 77577.3, 588034
1.24462e+06, 76868.7, 588124
1.24844e+06, 76157.9, 588214
1.25223e+06, 75444.9, 588302
1.25599e+06, 74729.8, 588390
1.25971e+06, 74012.6, 588477
1.26339e+06, 73293.2, 588566
1.26703e+06, 72571.8, 588659
1.27064e+06, 71848.3, 588751
1.27422e+06, 71122.7, 588843
1.27776e+06, 70395.1, 588933
1.28126e+06, 69665.5, 589022
1.28472e+06, 68933.9, 589111
1.28815e+06, 68200.3, 589199
1.29154e+06, 67464.8, 589285
1.2949e+06, 66727.4, 589371
1.29822e+06, 65988, 589456
1.3015e+06, 65246.8, 589539
1.30474e+06, 64503.7, 589622
1.30795e+06, 63758.8, 589704
1.31112e+06, 63012, 589785
1.31425e+06, 62263.5, 589865
1.31734e+06, 61513.1, 589944
1.3204e+06, 60761.1, 590022
1.32342e+06, 60007.2, 590099
1.3264e+06, 59251.7, 590175
1.32934e+06, 58494.5, 590250
1.33225e+06, 57735.6, 590324
1.33512e+06, 56975.1, 590397
1.33795e+06, 56212.9, 590469
1.34074e+06, 55449.1, 590540
1.34349e+06, 54683.8, 590611
1.34621e+06, 53916.9, 590680
1.34888e+06, 53148.4, 590748
1.35152e+06, 52378.4, 590815
1.35412e+06, 51607, 590881
1.35668e+06, 50834, 590947
1.35921e+06, 50059.6, 591011
1.36169e+06, 49283.8, 591074
1.36413e+06, 48506.6, 591136
1.36654e+06, 47727.9, 591198
1.36891e+06, 46948, 591258
1.37123e+06, 46166.7, 591317
1.37352e+06, 45384, 591375
1.37577e+06, 44600.1, 591433
1.37798e+06, 43814.9, 591491
1.38015e+06, 43028.4, 591552
1.38229e+06, 42240.7, 591610
1.38438e+06, 41451.8, 591668
1.38643e+06, 40661.8, 591725
1.38844e+06, 39870.5, 591781
1.39042e+06, 39078.1, 591835
1.39235e+06, 38284.6, 591889
1.39425e+06, 37490.1, 591941
1.3961e+06, 36694.4, 591992
1.39792e+06, 35897.7, 592043
1.39969e+06, 35100, 592092
1.40143e+06, 34301.2, 592139
1.40312e+06, 33501.5, 592186
1.40478e+06, 32700.8, 592232
1.40639e+06, 31899.2, 592277
1.40797e+06, 31096.7, 592320
1.4095e+06, 30293.3, 592363
1.411e+06, 29489, 592404
1.41245e+06, 28683.9, 592444
1.41386e+06, 27878, 592483
1.41524e+06, 27071.2, 592521
1.41657e+06, 26263.7, 592558
1.41786e+06, 25455.5, 592593
1.41912e+06, 24646.5, 592628
1.42033e+06, 23836.8, 592661
1.4215e+06, 23026.4, 592694
1.42263e+06, 22215.4, 592725
1.42372e+06, 21403.7, 592755
1.42477e+06, 20591.4, 592784
1.42578e+06, 19778.6, 592812
1.42675e+06, 18965.1, 592839
1.42768e+06, 18151.1, 592864
1.42856e+06, 17336.7, 592889
1.42941e+06, 16521.7, 592912
1.43022e+06, 15706.2, 592934
1.43098e+06, 14890.3, 592955
1.43171e+06, 14073.9, 592975
1.43239e+06, 13257.2, 592994
1.43303e+06, 12440.1, 593012
1.43363e+06, 11622.6, 593029
1.43419e+06, 10804.8, 593044
1.43471e+06, 9986.63, 593058
1.43519e+06, 9168.22, 593072
1.43563e+06, 8349.54, 593084
1.43603e+06, 7530.63, 593095
1.43638e+06, 6711.49, 593104
1.4367e+06, 5892.17, 593113
1.43697e+06, 5072.67, 593121
1.43721e+06, 4253.03, 593127
1.4374e+06, 3433.26, 593132
1.43755e+06, 2613.4, 593137
1.43766e+06, 1793.45, 593140
1.43773e+06, 973.457, 593142
1.43776e+06, 153.431, 593142
1.43774e+06, -666.601, 593142
1.43769e+06, -1486.62, 593141
1.43759e+06, -2306.59, 593138
1.43746e+06, -3126.5, 593134
1.43728e+06, -3946.32, 593129
1.43706e+06, -4766.04, 593123
1.43681e+06, -5585.62, 593116
1.43651e+06, -6405.04, 593108
1.43616e+06, -7224.28, 593098
1.43578e+06, -8043.31, 593088
1.43536e+06, -8862.12, 593076
1.4349e+06, -9680.68, 593063
1.43439e+06, -10499, 593050
1.43385e+06, -11317, 593035
1.43326e+06, -12134.6, 593018
1.43263e+06, -12951.9, 593001
1.43197e+06, -13768.9, 592983
1.43126e+06, -14585.5, 592963
1.43051e+06, -15401.6, 592942
1.42972e+06, -16217.3, 592921
1.42889e+06, -17032.6, 592898
1.42801e+06, -17847.3, 592874
1.4271e+06, -18661.6, 592848
1.42615e+06, -19475.3, 592822
1.42515e+06, -20288.5, 592795
1.42412e+06, -21101.1, 592766
1.42304e+06, -21913.1, 592736
1.42193e+06, -22724.5, 592706
1.42077e+06, -23535.2, 592674
