s(m), v_par(m/s), v_perp(m/s)
0, 1.81163e+06, 485425
90581.2, 1.81161e+06, 485512
181161, 1.81156e+06, 485729
271737, 1.81147e+06, 486073
362307, 1.81135e+06, 486546
452870, 1.81118e+06, 487157
543425, 1.81098e+06, 487931
633968, 1.81074e+06, 488831
724498, 1.81047e+06, 489856
815014, 1.81016e+06, 491007
905513, 1.80981e+06, 492304
995994, 1.80942e+06, 493746
1.08645e+06, 1.809e+06, 495309
1.17689e+06, 1.80854e+06, 496993
1.26731e+06, 1.80804e+06, 498794
1.3577e+06, 1.8075e+06, 500748
1.44806e+06, 1.80693e+06, 502828
1.53839e+06, 1.80633e+06, 505021
1.62869e+06, 1.80568e+06, 507325
1.71896e+06, 1.805e+06, 509744
1.80919e+06, 1.80428e+06, 512312
1.89938e+06, 1.80352e+06, 514986
1.98954e+06, 1.80273e+06, 517764
2.07965e+06, 1.8019e+06, 520644
2.16973e+06, 1.80103e+06, 523643
2.25976e+06, 1.80013e+06, 526766
2.34974e+06, 1.79919e+06, 529984
2.43967e+06, 1.79821e+06, 533296
2.52956e+06, 1.7972e+06, 536700
2.61939e+06, 1.79614e+06, 540227
2.70917e+06, 1.79506e+06, 543851
2.7989e+06, 1.79393e+06, 547560
2.88857e+06, 1.79277e+06, 551351
2.97817e+06, 1.79157e+06, 555232
3.06772e+06, 1.79034e+06, 559225
3.15721e+06, 1.78907e+06, 563295
3.24663e+06, 1.78776e+06, 567439
3.33598e+06, 1.78641e+06, 571655
3.42527e+06, 1.78503e+06, 575968
3.51448e+06, 1.78361e+06, 580363
3.60363e+06, 1.78216e+06, 584824
3.6927e+06, 1.78067e+06, 589349
3.7817e+06, 1.77914e+06, 593942
3.87061e+06, 1.77758e+06, 598629
3.95945e+06, 1.77598e+06, 603374
4.04821e+06, 1.77434e+06, 608174
4.13689e+06, 1.77267e+06, 613029
4.22548e+06, 1.77096e+06, 617965
4.31398e+06, 1.76921e+06, 622962
4.4024e+06, 1.76743e+06, 628007
4.49072e+06, 1.76561e+06, 633098
4.57896e+06, 1.76376e+06, 638250
4.6671e+06, 1.76187e+06, 643469
4.75514e+06, 1.75994e+06, 648729
4.84309e+06, 1.75798e+06, 654030
4.93094e+06, 1.75598e+06, 659372
5.01869e+06, 1.75395e+06, 664786
5.10633e+06, 1.75188e+06, 670234
5.19388e+06, 1.74977e+06, 675717
5.28131e+06, 1.74763e+06, 681232
5.36864e+06, 1.74545e+06, 686810
5.45586e+06, 1.74324e+06, 692422
5.54296e+06, 1.74099e+06, 698063
5.62995e+06, 1.73871e+06, 703730
5.71683e+06, 1.73639e+06, 709449
5.80359e+06, 1.73403e+06, 715202
5.89023e+06, 1.73164e+06, 720979
5.97676e+06, 1.72921e+06, 726777
6.06315e+06, 1.72675e+06, 732618
6.14943e+06, 1.72425e+06, 738492
6.23558e+06, 1.72172e+06, 744383
6.3216e+06, 1.71915e+06, 750292
6.40749e+06, 1.71655e+06, 756239
6.49325e+06, 1.71391e+06, 762214
6.57888e+06, 1.71124e+06, 768203
6.66438e+06, 1.70853e+06, 774205
6.74974e+06, 1.70578e+06, 780242
6.83496e+06, 1.703e+06, 786301
6.92004e+06, 1.70019e+06, 792371
7.00497e+06, 1.69734e+06, 798449
7.08977e+06, 1.69446e+06, 804563
7.17442e+06, 1.69154e+06, 810691
7.25892e+06, 1.68859e+06, 816825
7.34328e+06, 1.6856e+06, 822964
7.42748e+06, 1.68258e+06, 829142
7.51153e+06, 1.67953e+06, 835324
7.59543e+06, 1.67644e+06, 841509
7.67918e+06, 1.67331e+06, 847705
7.76276e+06, 1.67015e+06, 853927
7.84619e+06, 1.66696e+06, 860150
7.92946e+06, 1.66373e+06, 866373
8.01256e+06, 1.66047e+06, 872614
8.09551e+06, 1.65718e+06, 878869
8.17828e+06, 1.65385e+06, 885120
8.26089e+06, 1.65048e+06, 891369
8.34333e+06, 1.64709e+06, 897647
8.4256e+06, 1.64366e+06, 903921
8.50769e+06, 1.64019e+06, 910190
8.58962e+06, 1.63669e+06, 916469
8.67136e+06, 1.63316e+06, 922760
8.75293e+06, 1.6296e+06, 929044
8.83432e+06, 1.626e+06, 935320
8.91553e+06, 1.62237e+06, 941621
8.99656e+06, 1.6187e+06, 947914
9.0774e+06, 1.615e+06, 954198
9.15806e+06, 1.61127e+06, 960491
9.23853e+06, 1.60751e+06, 966788
9.31881e+06, 1.60371e+06, 973074
9.3989e+06, 1.59988e+06, 979356
9.47879e+06, 1.59602e+06, 985652
9.5585e+06, 1.59213e+06, 991934
9.63801e+06, 1.5882e+06, 998204
9.71732e+06, 1.58424e+06, 1.00449e+06
9.79643e+06, 1.58025e+06, 1.01077e+06
9.87534e+06, 1.57622e+06, 1.01703e+06
9.95405e+06, 1.57216e+06, 1.0233e+06
1.00326e+07, 1.56807e+06, 1.02956e+06
1.01109e+07, 1.56395e+06, 1.03581e+06
1.0189e+07, 1.5598e+06, 1.04206e+06
1.02668e+07, 1.55561e+06, 1.04831e+06
1.03445e+07, 1.55139e+06, 1.05454e+06
1.0422e+07, 1.54715e+06, 1.06077e+06
1.04992e+07, 1.54286e+06, 1.06699e+06
1.05763e+07, 1.53855e+06, 1.0732e+06
1.06531e+07, 1.53421e+06, 1.0794e+06
1.07297e+07, 1.52983e+06, 1.08561e+06
1.08061e+07, 1.52543e+06, 1.09179e+06
1.08822e+07, 1.52099e+06, 1.09796e+06
1.09582e+07, 1.51652e+06, 1.10414e+06
1.10339e+07, 1.51202e+06, 1.11029e+06
1.11094e+07, 1.50749e+06, 1.11644e+06
1.11846e+07, 1.50292e+06, 1.12258e+06
1.12597e+07, 1.49833e+06, 1.1287e+06
1.13345e+07, 1.49371e+06, 1.13482e+06
1.1409e+07, 1.48905e+06, 1.14093e+06
1.14834e+07, 1.48437e+06, 1.14701e+06
1.15575e+07, 1.47965e+06, 1.1531e+06
1.16313e+07, 1.47491e+06, 1.15916e+06
1.1705e+07, 1.47013e+06, 1.16521e+06
1.17783e+07, 1.46533e+06, 1.17126e+06
1.18515e+07, 1.46049e+06, 1.17729e+06
1.19244e+07, 1.45563e+06, 1.18329e+06
1.1997e+07, 1.45073e+06, 1.1893e+06
1.20695e+07, 1.44581e+06, 1.19528e+06
1.21416e+07, 1.44085e+06, 1.20125e+06
1.22135e+07, 1.43587e+06, 1.20721e+06
1.22852e+07, 1.43085e+06, 1.21315e+06
1.23566e+07, 1.42581e+06, 1.21908e+06
1.24278e+07, 1.42074e+06, 1.22499e+06
1.24987e+07, 1.41564e+06, 1.23088e+06
1.25694e+07, 1.41051e+06, 1.23676e+06
1.26398e+07, 1.40535e+06, 1.24262e+06
1.27099e+07, 1.40016e+06, 1.24847e+06
1.27798e+07, 1.39494e+06, 1.2543e+06
1.28494e+07, 1.3897e+06, 1.2601e+06
1.29187e+07, 1.38442e+06, 1.2659e+06
1.29878e+07, 1.37912e+06, 1.27168e+06
1.30566e+07, 1.37379e+06, 1.27744e+06
1.31252e+07, 1.36843e+06, 1.28318e+06
1.31935e+07, 1.36305e+06, 1.28889e+06
1.32615e+07, 1.35763e+06, 1.29461e+06
1.33293e+07, 1.35219e+06, 1.30029e+06
1.33967e+07, 1.34672e+06, 1.30596e+06
1.34639e+07, 1.34122e+06, 1.31161e+06
1.35308e+07, 1.3357e+06, 1.31723e+06
1.35975e+07, 1.33015e+06, 1.32284e+06
1.36639e+07, 1.32457e+06, 1.32843e+06
