s(m), v_par(m/s), v_perp(m/s)
0, 4.19383e+06, 4.19383e+06
209638, 4.19116e+06, 4.19717e+06
418982, 4.18208e+06, 4.20682e+06
627713, 4.16662e+06, 4.22269e+06
835511, 4.14478e+06, 4.24459e+06
1.04206e+06, 4.11661e+06, 4.27231e+06
1.24704e+06, 4.08214e+06, 4.30578e+06
1.45014e+06, 4.04144e+06, 4.3446e+06
1.65106e+06, 3.99455e+06, 4.38823e+06
1.84947e+06, 3.94155e+06, 4.43622e+06
2.04509e+06, 3.88252e+06, 4.48844e+06
2.2376e+06, 3.81755e+06, 4.54433e+06
2.42672e+06, 3.74674e+06, 4.60317e+06
2.61215e+06, 3.6702e+06, 4.66485e+06
2.79362e+06, 3.58803e+06, 4.72873e+06
2.97084e+06, 3.50038e+06, 4.79419e+06
3.14355e+06, 3.40736e+06, 4.86117e+06
3.31147e+06, 3.30913e+06, 4.92876e+06
3.47435e+06, 3.20582e+06, 4.9969e+06
3.63195e+06, 3.09761e+06, 5.06496e+06
3.78402e+06, 2.98464e+06, 5.1324e+06
3.93032e+06, 2.86711e+06, 5.19931e+06
4.07063e+06, 2.74517e+06, 5.26494e+06
4.20475e+06, 2.61903e+06, 5.32896e+06
4.33245e+06, 2.48886e+06, 5.3911e+06
4.45355e+06, 2.35488e+06, 5.45107e+06
4.56787e+06, 2.21729e+06, 5.50859e+06
4.67521e+06, 2.07628e+06, 5.5634e+06
4.77543e+06, 1.93209e+06, 5.61522e+06
4.86836e+06, 1.78492e+06, 5.6638e+06
4.95386e+06, 1.63501e+06, 5.70888e+06
5.03181e+06, 1.48258e+06, 5.75038e+06
5.10207e+06, 1.32787e+06, 5.78819e+06
5.16455e+06, 1.17111e+06, 5.82181e+06
5.21915e+06, 1.01254e+06, 5.85166e+06
5.26577e+06, 852398, 5.87703e+06
5.30436e+06, 690936, 5.89826e+06
5.33484e+06, 528398, 5.91509e+06
5.35718e+06, 365032, 5.9274e+06
5.37134e+06, 201087, 5.93518e+06
5.37728e+06, 36813.9, 5.93845e+06
5.37501e+06, -127536, 5.9372e+06
5.36453e+06, -291713, 5.93144e+06
5.34585e+06, -455464, 5.92116e+06
5.319e+06, -618540, 5.90635e+06
5.28402e+06, -780692, 5.887e+06
5.24096e+06, -941672, 5.86354e+06
5.18988e+06, -1.10123e+06, 5.83567e+06
5.13087e+06, -1.25913e+06, 5.8037e+06
