s(m), v_par(m/s), v_perp(m/s)
0, 4.19383e+06, 4.19383e+06
41936.6, 4.19332e+06, 4.19523e+06
83862.9, 4.19178e+06, 4.19663e+06
125769, 4.18922e+06, 4.19877e+06
167644, 4.18563e+06, 4.20297e+06
209478, 4.18102e+06, 4.20715e+06
251261, 4.17538e+06, 4.21278e+06
292982, 4.16873e+06, 4.21972e+06
334632, 4.16106e+06, 4.22664e+06
376200, 4.15237e+06, 4.23565e+06
417676, 4.14266e+06, 4.24526e+06
459050, 4.13194e+06, 4.25482e+06
500311, 4.12021e+06, 4.26705e+06
541451, 4.10747e+06, 4.2792e+06
582457, 4.09373e+06, 4.29186e+06
623322, 4.07899e+06, 4.30652e+06
664034, 4.06325e+06, 4.32109e+06
704584, 4.04652e+06, 4.33659e+06
744961, 4.02879e+06, 4.35353e+06
785156, 4.01009e+06, 4.37034e+06
825159, 3.9904e+06, 4.38841e+06
864961, 3.96973e+06, 4.40745e+06
904551, 3.9481e+06, 4.42631e+06
943920, 3.9255e+06, 4.44663e+06
983058, 3.90194e+06, 4.46757e+06
1.02196e+06, 3.87743e+06, 4.48828e+06
1.0606e+06, 3.85196e+06, 4.51051e+06
1.09899e+06, 3.82556e+06, 4.53314e+06
1.13711e+06, 3.79822e+06, 4.5555e+06
1.17495e+06, 3.76995e+06, 4.57927e+06
1.21251e+06, 3.74076e+06, 4.60337e+06
1.24976e+06, 3.71066e+06, 4.62715e+06
1.28672e+06, 3.67965e+06, 4.6521e+06
1.32335e+06, 3.64773e+06, 4.67744e+06
1.35967e+06, 3.61493e+06, 4.70242e+06
1.39565e+06, 3.58124e+06, 4.72816e+06
1.43129e+06, 3.54668e+06, 4.75452e+06
1.46658e+06, 3.51125e+06, 4.78048e+06
1.50151e+06, 3.47496e+06, 4.80662e+06
1.53608e+06, 3.43782e+06, 4.83378e+06
1.57027e+06, 3.39984e+06, 4.86049e+06
1.60407e+06, 3.36103e+06, 4.88676e+06
1.63748e+06, 3.3214e+06, 4.91438e+06
1.6705e+06, 3.28095e+06, 4.94163e+06
1.7031e+06, 3.23971e+06, 4.96839e+06
1.73529e+06, 3.19767e+06, 4.99548e+06
1.76705e+06, 3.15485e+06, 5.02305e+06
1.79838e+06, 3.11126e+06, 5.0501e+06
1.82927e+06, 3.0669e+06, 5.07663e+06
1.85972e+06, 3.0218e+06, 5.10397e+06
1.88971e+06, 2.97596e+06, 5.13109e+06
1.91923e+06, 2.92939e+06, 5.15766e+06
1.94829e+06, 2.8821e+06, 5.18367e+06
1.97687e+06, 2.83411e+06, 5.21056e+06
2.00497e+06, 2.78543e+06, 5.23697e+06
2.03258e+06, 2.73606e+06, 5.26278e+06
2.05969e+06, 2.68603e+06, 5.28802e+06
2.0863e+06, 2.63534e+06, 5.31378e+06
2.1124e+06, 2.584e+06, 5.33921e+06
2.13798e+06, 2.53204e+06, 5.36401e+06
2.16304e+06, 2.47945e+06, 5.38821e+06
2.18756e+06, 2.42626e+06, 5.41218e+06
2.21156e+06, 2.37247e+06, 5.43638e+06
2.23501e+06, 2.31811e+06, 5.45993e+06
2.25792e+06, 2.26318e+06, 5.48283e+06
2.28027e+06, 2.20769e+06, 5.50509e+06
2.30207e+06, 2.15167e+06, 5.52709e+06
2.32331e+06, 2.09511e+06, 5.54914e+06
2.34397e+06, 2.03805e+06, 5.57052e+06
2.36406e+06, 1.98049e+06, 5.59122e+06
2.38358e+06, 1.92244e+06, 5.61126e+06
2.40251e+06, 1.86393e+06, 5.63063e+06
2.42086e+06, 1.80495e+06, 5.64991e+06
2.43861e+06, 1.74554e+06, 5.66883e+06
2.45577e+06, 1.6857e+06, 5.68705e+06
2.47232e+06, 1.62545e+06, 5.70459e+06
2.48827e+06, 1.5648e+06, 5.72143e+06
2.50362e+06, 1.50376e+06, 5.73758e+06
2.51835e+06, 1.44236e+06, 5.75304e+06
2.53246e+06, 1.38061e+06, 5.76823e+06
2.54596e+06, 1.31852e+06, 5.78298e+06
2.55883e+06, 1.25611e+06, 5.79702e+06
2.57108e+06, 1.19339e+06, 5.81034e+06
2.5827e+06, 1.13037e+06, 5.82295e+06
2.59369e+06, 1.06709e+06, 5.83484e+06
2.60404e+06, 1.00354e+06, 5.84603e+06
2.61376e+06, 939743, 5.85652e+06
2.62283e+06, 875718, 5.86629e+06
2.63127e+06, 811480, 5.87536e+06
2.63906e+06, 747043, 5.88374e+06
2.64621e+06, 682423, 5.89174e+06
