s(m), v_par(m/s), v_perp(m/s)
668796, 561660, 5.90504e+06
674260, 531018, 5.9077e+06
679416, 500134, 5.91021e+06
684262, 469022, 5.91257e+06
688796, 437695, 5.91482e+06
693015, 406169, 5.91724e+06
696918, 374458, 5.91949e+06
700504, 342575, 5.92155e+06
703769, 310537, 5.92342e+06
706714, 278356, 5.92511e+06
709336, 246049, 5.92662e+06
711635, 213629, 5.92794e+06
713608, 181112, 5.92907e+06
715257, 148513, 5.93002e+06
716578, 115845, 5.93078e+06
717573, 83124.8, 5.93135e+06
718241, 50366.5, 5.93173e+06
718580, 17585.3, 5.93193e+06
718592, -15204, 5.93193e+06
718276, -47986.3, 5.93175e+06
717633, -80746.7, 5.93138e+06
716662, -113470, 5.93082e+06
715364, -146142, 5.93008e+06
713739, -178747, 5.92915e+06
711789, -211271, 5.92803e+06
709514, -243698, 5.92672e+06
706915, -276014, 5.92523e+06
703994, -308204, 5.92355e+06
700752, -340253, 5.92169e+06
697190, -372148, 5.91964e+06
693309, -403872, 5.91741e+06
689113, -435412, 5.915e+06
684602, -466754, 5.91274e+06
679778, -497882, 5.91039e+06
674645, -528783, 5.90789e+06
669203, -559443, 5.90523e+06
663457, -589848, 5.90243e+06
657407, -619984, 5.89948e+06
651058, -649837, 5.89638e+06
644412, -679393, 5.89313e+06
637471, -708639, 5.88974e+06
630240, -737562, 5.88621e+06
622721, -766149, 5.88253e+06
614918, -794386, 5.87871e+06
606835, -822260, 5.87475e+06
598474, -849759, 5.87065e+06
589841, -876871, 5.86641e+06
580938, -903582, 5.86204e+06
571770, -929881, 5.8577e+06
562342, -955756, 5.85391e+06
552657, -981195, 5.85001e+06
542719, -1.00619e+06, 5.84601e+06
532535, -1.03072e+06, 5.8419e+06
522107, -1.05478e+06, 5.8377e+06
511441, -1.07836e+06, 5.83339e+06
500541, -1.10145e+06, 5.82899e+06
489413, -1.12403e+06, 5.82449e+06
478062, -1.14611e+06, 5.8199e+06
466493, -1.16766e+06, 5.81521e+06
454711, -1.18868e+06, 5.81082e+06
442721, -1.20915e+06, 5.80703e+06
430530, -1.22907e+06, 5.80319e+06
418142, -1.24844e+06, 5.79927e+06
405563, -1.26723e+06, 5.7953e+06
392799, -1.28544e+06, 5.79126e+06
379856, -1.30307e+06, 5.78716e+06
366739, -1.32011e+06, 5.78301e+06
353456, -1.33654e+06, 5.7788e+06
340011, -1.35236e+06, 5.77491e+06
326411, -1.36756e+06, 5.77183e+06
312662, -1.38214e+06, 5.76871e+06
298770, -1.39609e+06, 5.76556e+06
284742, -1.40941e+06, 5.76238e+06
270584, -1.42208e+06, 5.75916e+06
256302, -1.4341e+06, 5.75591e+06
241904, -1.44546e+06, 5.75264e+06
227395, -1.45617e+06, 5.74952e+06
212783, -1.46621e+06, 5.74753e+06
198073, -1.47559e+06, 5.74552e+06
183273, -1.48429e+06, 5.7435e+06
168390, -1.49231e+06, 5.74146e+06
153429, -1.49965e+06, 5.73941e+06
138399, -1.50631e+06, 5.73736e+06
123306, -1.51228e+06, 5.73529e+06
108156, -1.51756e+06, 5.73382e+06
92956.5, -1.52215e+06, 5.73312e+06
77715, -1.52605e+06, 5.73243e+06
62438, -1.52924e+06, 5.73173e+06
47132.5, -1.53174e+06, 5.73103e+06
31805.4, -1.53354e+06, 5.73033e+06
16463.9, -1.53465e+06, 5.72963e+06
1114.87, -1.53505e+06, 5.72893e+06
-14234.7, -1.53475e+06, 5.72953e+06
-29577.7, -1.53375e+06, 5.73023e+06
-44907.3, -1.53205e+06, 5.73093e+06
-60216.4, -1.52965e+06, 5.73163e+06
-75497.9, -1.52655e+06, 5.73233e+06
-90745.1, -1.52276e+06, 5.73302e+06
-105951, -1.51827e+06, 5.73372e+06
-121108, -1.51309e+06, 5.73499e+06
-136210, -1.50722e+06, 5.73706e+06
-151250, -1.50066e+06, 5.73912e+06
-166221, -1.49342e+06, 5.74116e+06
-181117, -1.4855e+06, 5.7432e+06
-195929, -1.47689e+06, 5.74523e+06
-210652, -1.46762e+06, 5.74724e+06
-225279, -1.45767e+06, 5.74924e+06
-239803, -1.44706e+06, 5.75216e+06
-254218, -1.43579e+06, 5.75544e+06
-268517, -1.42386e+06, 5.75869e+06
-282693, -1.41129e+06, 5.76191e+06
-296740, -1.39807e+06, 5.7651e+06
-310652, -1.38421e+06, 5.76826e+06
-324423, -1.36972e+06, 5.77138e+06
-338045, -1.35461e+06, 5.77447e+06
-351513, -1.33887e+06, 5.77818e+06
-364820, -1.32253e+06, 5.7824e+06
-377961, -1.30558e+06, 5.78656e+06
-390930, -1.28804e+06, 5.79067e+06
-403720, -1.26991e+06, 5.79472e+06
-416326, -1.2512e+06, 5.7987e+06
-428742, -1.23192e+06, 5.80262e+06
-440963, -1.21208e+06, 5.80648e+06
-452982, -1.19168e+06, 5.81027e+06
-464795, -1.17074e+06, 5.81452e+06
-476395, -1.14927e+06, 5.81922e+06
-487778, -1.12727e+06, 5.82383e+06
-498939, -1.10476e+06, 5.82834e+06
-509872, -1.08174e+06, 5.83276e+06
-520572, -1.05824e+06, 5.83708e+06
-531035, -1.03424e+06, 5.8413e+06
-541255, -1.00978e+06, 5.84542e+06
-551229, -984853, 5.84944e+06
-560951, -959479, 5.85335e+06
-570417, -933666, 5.85716e+06
-579623, -907428, 5.86139e+06
-588564, -880776, 5.86578e+06
-597237, -853722, 5.87004e+06
-605637, -826278, 5.87416e+06
-613761, -798457, 5.87814e+06
-621605, -770272, 5.88198e+06
-629166, -741736, 5.88568e+06
-636439, -712861, 5.88924e+06
-643422, -683661, 5.89265e+06
-650111, -654149, 5.89592e+06
-656504, -624338, 5.89904e+06
-662597, -594243, 5.90201e+06
-668388, -563876, 5.90484e+06
-673873, -533252, 5.90751e+06
-679052, -502385, 5.91003e+06
-683920, -471289, 5.91241e+06
-688477, -439977, 5.91463e+06
-692719, -408465, 5.91707e+06
-696646, -376767, 5.91933e+06
-700254, -344896, 5.9214e+06
-703543, -312868, 5.92329e+06
-706511, -280698, 5.925e+06
-709157, -248399, 5.92652e+06
-711479, -215987, 5.92785e+06
-713476, -183477, 5.929e+06
-715148, -150883, 5.92996e+06
-716493, -118220, 5.93073e+06
-717512, -85502.6, 5.93131e+06
-718203, -52746.6, 5.93171e+06
-718567, -19966.6, 5.93192e+06
-718603, 12822.6, 5.93194e+06
-718310, 45605.9, 5.93177e+06
-717691, 78368.5, 5.93142e+06
-716743, 111095, 5.93087e+06
-715469, 143771, 5.93014e+06
-713868, 176382, 5.92922e+06
-711941, 208912, 5.92812e+06
-709690, 241346, 5.92682e+06
-707115, 273671, 5.92534e+06
-704217, 305871, 5.92368e+06
-700998, 337931, 5.92183e+06
-697459, 369837, 5.9198e+06
-693602, 401574, 5.91758e+06
-689428, 433128, 5.91518e+06
-684940, 464484, 5.9129e+06
-680139, 495629, 5.91056e+06
-675028, 526547, 5.90807e+06
-669609, 557225, 5.90543e+06
-663884, 587649, 5.90264e+06
-657857, 617805, 5.8997e+06
-651529, 647678, 5.89661e+06
-644904, 677257, 5.89337e+06
-637985, 706526, 5.88999e+06
-630775, 735473, 5.88647e+06
-623277, 764084, 5.8828e+06
-615494, 792347, 5.87899e+06
-607431, 820248, 5.87504e+06
-599091, 847775, 5.87095e+06
-590477, 874915, 5.86672e+06
-581594, 901656, 5.86236e+06
-572445, 927985, 5.85798e+06
-563035, 953892, 5.85419e+06
-553369, 979362, 5.8503e+06
-543450, 1.00439e+06, 5.8463e+06
-533283, 1.02895e+06, 5.8422e+06
-522872, 1.05305e+06, 5.83801e+06
-512223, 1.07666e+06, 5.83371e+06
-501340, 1.09979e+06, 5.82931e+06
-490229, 1.12241e+06, 5.82482e+06
-478894, 1.14452e+06, 5.82023e+06
-467340, 1.16611e+06, 5.81555e+06
-455574, 1.18717e+06, 5.81109e+06
-443599, 1.20768e+06, 5.80731e+06
-431422, 1.22765e+06, 5.80347e+06
-419048, 1.24705e+06, 5.79956e+06
-406483, 1.26588e+06, 5.79559e+06
-393732, 1.28414e+06, 5.79156e+06
-380802, 1.30181e+06, 5.78746e+06
-367698, 1.31889e+06, 5.78331e+06
-354426, 1.33536e+06, 5.77911e+06
-340993, 1.35123e+06, 5.77514e+06
-327403, 1.36648e+06, 5.77206e+06
-313665, 1.38111e+06, 5.76894e+06
-299783, 1.3951e+06, 5.76579e+06
-285765, 1.40846e+06, 5.76261e+06
-271616, 1.42118e+06, 5.75939e+06
-257344, 1.43325e+06, 5.75615e+06
-242954, 1.44466e+06, 5.75288e+06
-228453, 1.45542e+06, 5.74967e+06
-213848, 1.46551e+06, 5.74767e+06
-199145, 1.47493e+06, 5.74566e+06
-184351, 1.48368e+06, 5.74364e+06
-169473, 1.49175e+06, 5.74161e+06
-154518, 1.49914e+06, 5.73956e+06
-139493, 1.50585e+06, 5.73751e+06
-124404, 1.51187e+06, 5.73544e+06
-109258, 1.5172e+06, 5.73387e+06
-94061.9, 1.52184e+06, 5.73317e+06
-78823.2, 1.52579e+06, 5.73248e+06
-63548.5, 1.52903e+06, 5.73178e+06
-48244.9, 1.53158e+06, 5.73108e+06
-32919.2, 1.53344e+06, 5.73038e+06
-17578.5, 1.53459e+06, 5.72968e+06
-2229.74, 1.53504e+06, 5.72898e+06
13120, 1.53479e+06, 5.72948e+06
28463.8, 1.53384e+06, 5.73018e+06
43794.5, 1.53219e+06, 5.73088e+06
59105.3, 1.52985e+06, 5.73158e+06
74389.2, 1.5268e+06, 5.73227e+06
89639, 1.52306e+06, 5.73297e+06
104848, 1.51862e+06, 5.73367e+06
120009, 1.51349e+06, 5.73484e+06
135116, 1.50767e+06, 5.73691e+06
150160, 1.50116e+06, 5.73897e+06
165137, 1.49397e+06, 5.74102e+06
180037, 1.48609e+06, 5.74305e+06
194856, 1.47754e+06, 5.74508e+06
209586, 1.46831e+06, 5.74709e+06
224220, 1.45842e+06, 5.74909e+06
238752, 1.44785e+06, 5.75192e+06
253175, 1.43663e+06, 5.7552e+06
267482, 1.42475e+06, 5.75845e+06
281668, 1.41222e+06, 5.76168e+06
295725, 1.39905e+06, 5.76487e+06
309647, 1.38524e+06, 5.76803e+06
323427, 1.37079e+06, 5.77116e+06
337060, 1.35572e+06, 5.77425e+06
350540, 1.34004e+06, 5.77788e+06
363859, 1.32374e+06, 5.7821e+06
377013, 1.30683e+06, 5.78626e+06
389994, 1.28934e+06, 5.79037e+06
402797, 1.27125e+06, 5.79442e+06
415417, 1.25258e+06, 5.79841e+06
427847, 1.23334e+06, 5.80234e+06
440082, 1.21354e+06, 5.8062e+06
452116, 1.19318e+06, 5.81e+06
463944, 1.17228e+06, 5.81418e+06
475560, 1.15085e+06, 5.81888e+06
486959, 1.12889e+06, 5.8235e+06
498136, 1.10641e+06, 5.82802e+06
509085, 1.08343e+06, 5.83244e+06
519803, 1.05996e+06, 5.83677e+06
530283, 1.036e+06, 5.841e+06
540521, 1.01157e+06, 5.84512e+06
550513, 986679, 5.84915e+06
560253, 961336, 5.85307e+06
569738, 935556, 5.85689e+06
578963, 909348, 5.86107e+06
587924, 882725, 5.86547e+06
596616, 855700, 5.86974e+06
605036, 828284, 5.87386e+06
613181, 800490, 5.87786e+06
621045, 772331, 5.88171e+06
628626, 743820, 5.88542e+06
635920, 714969, 5.88898e+06
642924, 685792, 5.89241e+06
649635, 656302, 5.89569e+06
656049, 626513, 5.89882e+06
662164, 596438, 5.9018e+06
667977, 566090, 5.90464e+06
673485, 535485, 5.90732e+06
678686, 504635, 5.90986e+06
683577, 473555, 5.91224e+06
688157, 442258, 5.91447e+06
692422, 410760, 5.9169e+06
696371, 379075, 5.91917e+06
700003, 347216, 5.92126e+06
703315, 315200, 5.92316e+06
706306, 283039, 5.92488e+06
708975, 250749, 5.92641e+06
711321, 218345, 5.92776e+06
713342, 185841, 5.92892e+06
715037, 153252, 5.92989e+06
716407, 120594, 5.93068e+06
717449, 87880.3, 5.93128e+06
718164, 55126.6, 5.93169e+06
718551, 22347.8, 5.93191e+06
718611, -10441.2, 5.93194e+06
718343, -43225.5, 5.93179e+06
717747, -75990, 5.93145e+06
716823, -108720, 5.93092e+06
715572, -141400, 5.9302e+06
713995, -174016, 5.92929e+06
712092, -206552, 5.9282e+06
709864, -238994, 5.92692e+06
707313, -271327, 5.92546e+06
704438, -303537, 5.92381e+06
701243, -335607, 5.92197e+06
697727, -367525, 5.91995e+06
693893, -399275, 5.91775e+06
689742, -430843, 5.91536e+06
685276, -462214, 5.91307e+06
680498, -493374, 5.91074e+06
675410, -524309, 5.90826e+06
670013, -555005, 5.90563e+06
664310, -585448, 5.90285e+06
658305, -615624, 5.89992e+06
651999, -645518, 5.89684e+06
645395, -675119, 5.89361e+06
638497, -704411, 5.89024e+06
631308, -733382, 5.88673e+06
623831, -762018, 5.88307e+06
616069, -790306, 5.87927e+06
608026, -818234, 5.87533e+06
599706, -845789, 5.87125e+06
591112, -872957, 5.86703e+06
582248, -899727, 5.86268e+06
573118, -926087, 5.85825e+06
563727, -952025, 5.85447e+06
554079, -977527, 5.85058e+06
544178, -1.00258e+06, 5.8466e+06
534029, -1.02718e+06, 5.84251e+06
523636, -1.05131e+06, 5.83831e+06
513004, -1.07497e+06, 5.83402e+06
502139, -1.09813e+06, 5.82963e+06
491044, -1.12079e+06, 5.82515e+06
479725, -1.14293e+06, 5.82057e+06
468187, -1.16456e+06, 5.8159e+06
456435, -1.18566e+06, 5.81136e+06
444475, -1.20621e+06, 5.80759e+06
432313, -1.22621e+06, 5.80375e+06
419953, -1.24566e+06, 5.79985e+06
407402, -1.26454e+06, 5.79588e+06
394664, -1.28283e+06, 5.79185e+06
381747, -1.30055e+06, 5.78776e+06
368655, -1.31767e+06, 5.78362e+06
355395, -1.33419e+06, 5.77941e+06
341973, -1.3501e+06, 5.77536e+06
328395, -1.36539e+06, 5.77228e+06
314668, -1.38006e+06, 5.76917e+06
300796, -1.39411e+06, 5.76602e+06
286788, -1.40751e+06, 5.76284e+06
272648, -1.42028e+06, 5.75963e+06
258384, -1.43239e+06, 5.75639e+06
244003, -1.44385e+06, 5.75312e+06
229509, -1.45466e+06, 5.74982e+06
214912, -1.4648e+06, 5.74782e+06
200216, -1.47427e+06, 5.74581e+06
185429, -1.48307e+06, 5.74379e+06
170557, -1.49119e+06, 5.74176e+06
155607, -1.49863e+06, 5.73971e+06
140586, -1.50539e+06, 5.73766e+06
125502, -1.51146e+06, 5.73559e+06
110360, -1.51684e+06, 5.73392e+06
95167.1, -1.52153e+06, 5.73322e+06
79931.3, -1.52552e+06, 5.73253e+06
64659, -1.52882e+06, 5.73183e+06
49357.2, -1.53142e+06, 5.73113e+06
34032.8, -1.53333e+06, 5.73043e+06
18693, -1.53453e+06, 5.72973e+06
3344.6, -1.53503e+06, 5.72903e+06
-12005.3, -1.53483e+06, 5.72943e+06
-27349.7, -1.53394e+06, 5.73013e+06
-42681.7, -1.53234e+06, 5.73083e+06
-57994.2, -1.53004e+06, 5.73153e+06
-73280.2, -1.52705e+06, 5.73222e+06
-88532.8, -1.52335e+06, 5.73292e+06
-103745, -1.51897e+06, 5.73362e+06
-118910, -1.51389e+06, 5.73469e+06
-134020, -1.50812e+06, 5.73676e+06
-149070, -1.50166e+06, 5.73882e+06
-164051, -1.49451e+06, 5.74087e+06
-178958, -1.48669e+06, 5.74291e+06
-193783, -1.47818e+06, 5.74493e+06
-208519, -1.46901e+06, 5.74695e+06
-223161, -1.45916e+06, 5.74895e+06
-237700, -1.44864e+06, 5.75168e+06
-252131, -1.43747e+06, 5.75496e+06
-266447, -1.42564e+06, 5.75822e+06
-280642, -1.41315e+06, 5.76144e+06
-294708, -1.40003e+06, 5.76464e+06
-308640, -1.38626e+06, 5.7678e+06
-322431, -1.37186e+06, 5.77093e+06
-336075, -1.35684e+06, 5.77402e+06
-349566, -1.3412e+06, 5.77757e+06
-362897, -1.32494e+06, 5.78179e+06
-376063, -1.30808e+06, 5.78596e+06
-389057, -1.29063e+06, 5.79008e+06
-401874, -1.27258e+06, 5.79413e+06
-414507, -1.25395e+06, 5.79812e+06
-426951, -1.23476e+06, 5.80206e+06
-439200, -1.215e+06, 5.80592e+06
-451249, -1.19468e+06, 5.80972e+06
-463092, -1.17382e+06, 5.81383e+06
-474723, -1.15242e+06, 5.81854e+06
-486138, -1.1305e+06, 5.82316e+06
-497332, -1.10806e+06, 5.82769e+06
-508298, -1.08512e+06, 5.83212e+06
-519032, -1.06168e+06, 5.83646e+06
-529530, -1.03776e+06, 5.84069e+06
-539786, -1.01336e+06, 5.84483e+06
-549796, -988502, 5.84886e+06
-559554, -963192, 5.85279e+06
-569058, -937443, 5.85661e+06
-578302, -911265, 5.86075e+06
-587282, -884672, 5.86516e+06
-595994, -857676, 5.86943e+06
-604434, -830288, 5.87357e+06
-612599, -802521, 5.87757e+06
-620483, -774388, 5.88143e+06
-628085, -745902, 5.88515e+06
-635400, -717076, 5.88873e+06
-642426, -687922, 5.89216e+06
-649158, -658454, 5.89545e+06
-655594, -628686, 5.89859e+06
-661730, -598631, 5.90159e+06
-667565, -568303, 5.90444e+06
-673096, -537716, 5.90713e+06
-678319, -506883, 5.90968e+06
-683233, -475819, 5.91207e+06
-687834, -444538, 5.91431e+06
-692123, -413054, 5.91673e+06
-696095, -381382, 5.91901e+06
-699750, -349536, 5.92111e+06
-703085, -317530, 5.92303e+06
-706100, -285379, 5.92476e+06
-708792, -253098, 5.92631e+06
-711161, -220702, 5.92767e+06
-713206, -188205, 5.92884e+06
-714925, -155622, 5.92983e+06
-716318, -122968, 5.93063e+06
-717384, -90257.7, 5.93124e+06
-718123, -57506.5, 5.93166e+06
-718534, -24729, 5.9319e+06
-718618, 8059.81, 5.93195e+06
-718373, 40844.9, 5.93181e+06
-717801, 73611.4, 5.93148e+06
-716901, 106344, 5.93096e+06
-715674, 139029, 5.93026e+06
-714121, 171650, 5.92937e+06
-712241, 204192, 5.92829e+06
-710037, 236642, 5.92702e+06
-707509, 268983, 5.92557e+06
-704658, 301202, 5.92393e+06
-701485, 333283, 5.92211e+06
-697993, 365212, 5.9201e+06
-694182, 396975, 5.91791e+06
-690054, 428556, 5.91554e+06
-685611, 459942, 5.91323e+06
-680856, 491119, 5.91091e+06
-675790, 522071, 5.90844e+06
-670415, 552784, 5.90582e+06
-664735, 583246, 5.90305e+06
-658751, 613441, 5.90014e+06
-652467, 643357, 5.89707e+06
-645885, 672979, 5.89385e+06
-639008, 702294, 5.89049e+06
-631840, 731289, 5.88699e+06
-624384, 759949, 5.88334e+06
-616642, 788264, 5.87955e+06
-608620, 816218, 5.87562e+06
-600319, 843800, 5.87155e+06
-591745, 870997, 5.86735e+06
-582901, 897797, 5.863e+06
-573790, 924187, 5.85853e+06
-564418, 950155, 5.85475e+06
-554789, 975690, 5.85087e+06
-544906, 1.00078e+06, 5.84689e+06
-534775, 1.02541e+06, 5.84281e+06
-524399, 1.04958e+06, 5.83862e+06
-513785, 1.07326e+06, 5.83434e+06
-502936, 1.09646e+06, 5.82996e+06
-491857, 1.11916e+06, 5.82548e+06
-480554, 1.14134e+06, 5.8209e+06
-469032, 1.16301e+06, 5.81624e+06
-457296, 1.18414e+06, 5.81163e+06
-445351, 1.20474e+06, 5.80786e+06
-433203, 1.22478e+06, 5.80403e+06
-420857, 1.24427e+06, 5.80013e+06
-408319, 1.26318e+06, 5.79617e+06
-395595, 1.28152e+06, 5.79215e+06
-382691, 1.29928e+06, 5.78806e+06
-369612, 1.31645e+06, 5.78392e+06
-356364, 1.33301e+06, 5.77972e+06
-342954, 1.34896e+06, 5.77558e+06
-329387, 1.3643e+06, 5.77251e+06
-315670, 1.37902e+06, 5.7694e+06
-301808, 1.39311e+06, 5.76625e+06
-287810, 1.40656e+06, 5.76307e+06
-273679, 1.41937e+06, 5.75986e+06
-259424, 1.43153e+06, 5.75662e+06
-245051, 1.44304e+06, 5.75335e+06
-230566, 1.45389e+06, 5.75006e+06
-215975, 1.46408e+06, 5.74796e+06
-201286, 1.4736e+06, 5.74596e+06
-186505, 1.48245e+06, 5.74394e+06
-171639, 1.49062e+06, 5.7419e+06
-156695, 1.49811e+06, 5.73986e+06
-141680, 1.50492e+06, 5.73781e+06
-126599, 1.51104e+06, 5.73574e+06
-111461, 1.51647e+06, 5.73397e+06
-96272, 1.52121e+06, 5.73327e+06
-81039.1, 1.52526e+06, 5.73258e+06
-65769.2, 1.52861e+06, 5.73188e+06
-50469.3, 1.53126e+06, 5.73118e+06
-35146.4, 1.53321e+06, 5.73048e+06
-19807.5, 1.53446e+06, 5.72978e+06
-4459.46, 1.53502e+06, 5.72908e+06
10890.6, 1.53487e+06, 5.72937e+06
26235.6, 1.53402e+06, 5.73008e+06
41568.7, 1.53248e+06, 5.73078e+06
56882.9, 1.53023e+06, 5.73148e+06
72171, 1.52729e+06, 5.73217e+06
87426.3, 1.52365e+06, 5.73287e+06
102642, 1.51931e+06, 5.73356e+06
117810, 1.51428e+06, 5.73454e+06
132925, 1.50856e+06, 5.73661e+06
147979, 1.50215e+06, 5.73867e+06
162966, 1.49506e+06, 5.74072e+06
177878, 1.48728e+06, 5.74276e+06
192709, 1.47882e+06, 5.74479e+06
207452, 1.4697e+06, 5.7468e+06
222101, 1.45989e+06, 5.7488e+06
236648, 1.44943e+06, 5.75144e+06
251087, 1.4383e+06, 5.75473e+06
265412, 1.42652e+06, 5.75798e+06
279615, 1.41408e+06, 5.76121e+06
293691, 1.401e+06, 5.76441e+06
307633, 1.38728e+06, 5.76757e+06
321435, 1.37293e+06, 5.7707e+06
335090, 1.35795e+06, 5.7738e+06
348592, 1.34235e+06, 5.77726e+06
361935, 1.32614e+06, 5.78149e+06
375112, 1.30933e+06, 5.78566e+06
388119, 1.29191e+06, 5.78978e+06
400949, 1.27391e+06, 5.79384e+06
413595, 1.25533e+06, 5.79784e+06
426053, 1.23617e+06, 5.80177e+06
438317, 1.21645e+06, 5.80564e+06
450381, 1.19617e+06, 5.80945e+06
462239, 1.17535e+06, 5.81349e+06
473886, 1.15399e+06, 5.81821e+06
485317, 1.13211e+06, 5.82283e+06
496526, 1.10971e+06, 5.82736e+06
507509, 1.0868e+06, 5.8318e+06
518261, 1.0634e+06, 5.83614e+06
528776, 1.03951e+06, 5.84039e+06
539049, 1.01515e+06, 5.84453e+06
549077, 990323, 5.84857e+06
558854, 965045, 5.85251e+06
568377, 939327, 5.85634e+06
577639, 913181, 5.86042e+06
586639, 886618, 5.86484e+06
595370, 859650, 5.86912e+06
603830, 832290, 5.87327e+06
612015, 804550, 5.87728e+06
619920, 776444, 5.88116e+06
627543, 747983, 5.88489e+06
634879, 719180, 5.88847e+06
641925, 690050, 5.89192e+06
648679, 660605, 5.89522e+06
655136, 630858, 5.89837e+06
661295, 600823, 5.90138e+06
667152, 570515, 5.90423e+06
672704, 539946, 5.90694e+06
677950, 509131, 5.9095e+06
682886, 478083, 5.9119e+06
687511, 446817, 5.91415e+06
691822, 415348, 5.91656e+06
695817, 383688, 5.91885e+06
699495, 351854, 5.92097e+06
702854, 319859, 5.9229e+06
705892, 287719, 5.92464e+06
708608, 255447, 5.9262e+06
711000, 223058, 5.92758e+06
713068, 190568, 5.92876e+06
714811, 157991, 5.92976e+06
716228, 125341, 5.93058e+06
717318, 92635, 5.9312e+06
718081, 59886.2, 5.93164e+06
718516, 27110.1, 5.93189e+06
718623, -5678.38, 5.93195e+06
718402, -38464.3, 5.93182e+06
717854, -71232.6, 5.93151e+06
716977, -103968, 5.93101e+06
715774, -136657, 5.93032e+06
714245, -169283, 5.92944e+06
712389, -201832, 5.92837e+06
710208, -234288, 5.92712e+06
707703, -266638, 5.92568e+06
704876, -298866, 5.92406e+06
701727, -330958, 5.92225e+06
698257, -362899, 5.92026e+06
694469, -394674, 5.91808e+06
690364, -426269, 5.91572e+06
685944, -457670, 5.91339e+06
681212, -488862, 5.91109e+06
676168, -519830, 5.90863e+06
670816, -550562, 5.90602e+06
665158, -581042, 5.90326e+06
659196, -611258, 5.90035e+06
652933, -641194, 5.8973e+06
646373, -670838, 5.89409e+06
639518, -700176, 5.89074e+06
632370, -729194, 5.88725e+06
624935, -757879, 5.88361e+06
617214, -786219, 5.87983e+06
609212, -814200, 5.87591e+06
600931, -841810, 5.87185e+06
592377, -869035, 5.86766e+06
583552, -895864, 5.86332e+06
574461, -922284, 5.85886e+06
565108, -948284, 5.85502e+06
555497, -973850, 5.85116e+06
545632, -998973, 5.84718e+06
535519, -1.02364e+06, 5.84311e+06
525161, -1.04784e+06, 5.83893e+06
514563, -1.07156e+06, 5.83465e+06
503731, -1.09479e+06, 5.83028e+06
492669, -1.11753e+06, 5.82581e+06
481382, -1.13975e+06, 5.82124e+06
469876, -1.16145e+06, 5.81658e+06
458155, -1.18263e+06, 5.8119e+06
446225, -1.20326e+06, 5.80814e+06
434092, -1.22334e+06, 5.80431e+06
421760, -1.24287e+06, 5.80042e+06
409236, -1.26183e+06, 5.79646e+06
396526, -1.28021e+06, 5.79244e+06
383634, -1.29801e+06, 5.78836e+06
370567, -1.31522e+06, 5.78422e+06
357332, -1.33183e+06, 5.78003e+06
343933, -1.34783e+06, 5.7758e+06
330377, -1.36321e+06, 5.77273e+06
316671, -1.37797e+06, 5.76962e+06
302820, -1.39211e+06, 5.76648e+06
288831, -1.4056e+06, 5.7633e+06
274710, -1.41846e+06, 5.7601e+06
260464, -1.43067e+06, 5.75686e+06
246099, -1.44223e+06, 5.75359e+06
231621, -1.45313e+06, 5.7503e+06
217038, -1.46336e+06, 5.74811e+06
