s(m), v_par(m/s), v_perp(m/s)
0, 5.72888e+06, 1.53505e+06
57288.5, 5.72878e+06, 1.53575e+06
114575, 5.7285e+06, 1.53645e+06
171858, 5.72803e+06, 1.53855e+06
229135, 5.72738e+06, 1.54064e+06
286405, 5.72653e+06, 1.54413e+06
343665, 5.7255e+06, 1.54761e+06
400914, 5.72428e+06, 1.55245e+06
458150, 5.72287e+06, 1.55729e+06
515371, 5.72128e+06, 1.56348e+06
572575, 5.7195e+06, 1.56965e+06
629760, 5.71753e+06, 1.57714e+06
686925, 5.71537e+06, 1.58462e+06
744067, 5.71303e+06, 1.59337e+06
801185, 5.71049e+06, 1.6021e+06
858276, 5.70778e+06, 1.61207e+06
915340, 5.70487e+06, 1.62202e+06
972373, 5.70178e+06, 1.63315e+06
1.02937e+06, 5.6985e+06, 1.64427e+06
1.08634e+06, 5.69503e+06, 1.65652e+06
1.14327e+06, 5.69138e+06, 1.66875e+06
1.20017e+06, 5.68754e+06, 1.68206e+06
1.25702e+06, 5.68352e+06, 1.69534e+06
1.31384e+06, 5.67931e+06, 1.70966e+06
1.37061e+06, 5.67491e+06, 1.72395e+06
1.42734e+06, 5.67033e+06, 1.73921e+06
1.48402e+06, 5.66556e+06, 1.75445e+06
1.54065e+06, 5.6606e+06, 1.7706e+06
1.59723e+06, 5.65547e+06, 1.78674e+06
1.65376e+06, 5.65014e+06, 1.80371e+06
1.71023e+06, 5.64463e+06, 1.82069e+06
1.76665e+06, 5.63893e+06, 1.83844e+06
1.82301e+06, 5.63305e+06, 1.85621e+06
1.87931e+06, 5.62699e+06, 1.87467e+06
1.93555e+06, 5.62074e+06, 1.89319e+06
1.99172e+06, 5.61431e+06, 1.91231e+06
2.04783e+06, 5.60769e+06, 1.93151e+06
2.10388e+06, 5.60089e+06, 1.95125e+06
2.15985e+06, 5.59391e+06, 1.9711e+06
2.21575e+06, 5.58674e+06, 1.9914e+06
2.27158e+06, 5.57939e+06, 2.01184e+06
2.32734e+06, 5.57186e+06, 2.03266e+06
2.38302e+06, 5.56414e+06, 2.05365e+06
2.43862e+06, 5.55624e+06, 2.07494e+06
2.49415e+06, 5.54816e+06, 2.09645e+06
2.54959e+06, 5.5399e+06, 2.11817e+06
2.60494e+06, 5.53146e+06, 2.14015e+06
2.66021e+06, 5.52284e+06, 2.16226e+06
2.7154e+06, 5.51403e+06, 2.18468e+06
2.77049e+06, 5.50504e+06, 2.20713e+06
2.8255e+06, 5.49588e+06, 2.22996e+06
2.88041e+06, 5.48653e+06, 2.25273e+06
2.93523e+06, 5.47701e+06, 2.27593e+06
2.98995e+06, 5.4673e+06, 2.29897e+06
3.04457e+06, 5.45742e+06, 2.32252e+06
3.0991e+06, 5.44735e+06, 2.34581e+06
3.15352e+06, 5.43711e+06, 2.36966e+06
3.20784e+06, 5.42669e+06, 2.39324e+06
3.26205e+06, 5.41609e+06, 2.41731e+06
