s(m), v_par(m/s), v_perp(m/s)
0, 1.81163e+06, 485425
18116.3, 1.81163e+06, 485495
36232.5, 1.81162e+06, 485565
54348.6, 1.8116e+06, 485635
72464.6, 1.81158e+06, 485705
90580.3, 1.81156e+06, 485775
108696, 1.81152e+06, 485845
126811, 1.81148e+06, 486009
144925, 1.81144e+06, 486219
163039, 1.81139e+06, 486429
181153, 1.81133e+06, 486639
199266, 1.81127e+06, 486849
217379, 1.8112e+06, 487058
235490, 1.81113e+06, 487314
253601, 1.81105e+06, 487664
271711, 1.81096e+06, 488012
289820, 1.81087e+06, 488361
307928, 1.81077e+06, 488709
326036, 1.81067e+06, 489057
344142, 1.81056e+06, 489405
362247, 1.81044e+06, 489891
380351, 1.81032e+06, 490377
398453, 1.81019e+06, 490862
416555, 1.81006e+06, 491347
434654, 1.80992e+06, 491832
452753, 1.80978e+06, 492315
470850, 1.80962e+06, 492890
488945, 1.80947e+06, 493510
507039, 1.8093e+06, 494130
525131, 1.80913e+06, 494749
543222, 1.80896e+06, 495367
561311, 1.80878e+06, 495984
579398, 1.80859e+06, 496644
597482, 1.8084e+06, 497396
615565, 1.8082e+06, 498147
633646, 1.808e+06, 498897
651725, 1.80779e+06, 499645
669802, 1.80757e+06, 500393
687877, 1.80735e+06, 501139
705949, 1.80712e+06, 502015
724019, 1.80688e+06, 502894
742087, 1.80664e+06, 503771
760152, 1.8064e+06, 504646
778215, 1.80615e+06, 505520
796275, 1.80589e+06, 506392
814332, 1.80562e+06, 507346
832387, 1.80535e+06, 508348
850439, 1.80508e+06, 509348
868489, 1.8048e+06, 510346
886535, 1.80451e+06, 511342
904579, 1.80422e+06, 512335
922620, 1.80392e+06, 513362
940657, 1.80361e+06, 514483
958692, 1.8033e+06, 515602
976723, 1.80298e+06, 516718
994752, 1.80266e+06, 517831
1.01278e+06, 1.80233e+06, 518942
1.0308e+06, 1.802e+06, 520051
1.04882e+06, 1.80166e+06, 521273
1.06683e+06, 1.80131e+06, 522506
1.08484e+06, 1.80096e+06, 523735
1.10285e+06, 1.8006e+06, 524962
1.12085e+06, 1.80024e+06, 526185
1.13886e+06, 1.79986e+06, 527405
1.15685e+06, 1.79949e+06, 528690
1.17484e+06, 1.79911e+06, 530031
1.19283e+06, 1.79872e+06, 531369
1.21082e+06, 1.79833e+06, 532703
1.2288e+06, 1.79793e+06, 534033
1.24678e+06, 1.79752e+06, 535360
1.26475e+06, 1.79711e+06, 536702
1.28272e+06, 1.79669e+06, 538148
1.30068e+06, 1.79627e+06, 539589
1.31865e+06, 1.79584e+06, 541025
1.3366e+06, 1.7954e+06, 542458
1.35455e+06, 1.79496e+06, 543887
1.3725e+06, 1.79452e+06, 545311
1.39044e+06, 1.79406e+06, 546825
1.40838e+06, 1.79361e+06, 548364
1.42632e+06, 1.79314e+06, 549899
1.44424e+06, 1.79267e+06, 551429
1.46217e+06, 1.7922e+06, 552954
1.48009e+06, 1.79171e+06, 554474
1.498e+06, 1.79123e+06, 556034
1.51591e+06, 1.79073e+06, 557666
1.53382e+06, 1.79023e+06, 559293
1.55172e+06, 1.78973e+06, 560914
1.56961e+06, 1.78922e+06, 562531
1.5875e+06, 1.7887e+06, 564142
1.60539e+06, 1.78818e+06, 565748
1.62327e+06, 1.78765e+06, 567462
1.64114e+06, 1.78711e+06, 569176
1.65901e+06, 1.78657e+06, 570885
1.67687e+06, 1.78603e+06, 572587
1.69473e+06, 1.78547e+06, 574285
1.71258e+06, 1.78491e+06, 575976
1.73043e+06, 1.78435e+06, 577724
1.74827e+06, 1.78378e+06, 579520
1.7661e+06, 1.78321e+06, 581310
1.78393e+06, 1.78262e+06, 583094
1.80175e+06, 1.78204e+06, 584872
1.81957e+06, 1.78144e+06, 586645
1.83738e+06, 1.78084e+06, 588421
1.85519e+06, 1.78024e+06, 590295
1.87299e+06, 1.77963e+06, 592162
1.89078e+06, 1.77901e+06, 594023
1.90857e+06, 1.77839e+06, 595877
1.92635e+06, 1.77776e+06, 597724
1.94412e+06, 1.77713e+06, 599566
1.96189e+06, 1.77649e+06, 601472
1.97965e+06, 1.77584e+06, 603412
1.99741e+06, 1.77519e+06, 605344
2.01516e+06, 1.77453e+06, 607269
2.0329e+06, 1.77387e+06, 609188
2.05063e+06, 1.7732e+06, 611100
2.06836e+06, 1.77253e+06, 613025
2.08609e+06, 1.77185e+06, 615032
2.1038e+06, 1.77116e+06, 617031
2.12151e+06, 1.77047e+06, 619024
2.13921e+06, 1.76977e+06, 621009
2.1569e+06, 1.76907e+06, 622987
2.17459e+06, 1.76836e+06, 624958
2.19227e+06, 1.76764e+06, 626996
2.20994e+06, 1.76692e+06, 629058
2.22761e+06, 1.76619e+06, 631113
2.24527e+06, 1.76546e+06, 633161
2.26292e+06, 1.76472e+06, 635201
2.28056e+06, 1.76398e+06, 637233
2.2982e+06, 1.76323e+06, 639279
2.31583e+06, 1.76247e+06, 641401
2.33345e+06, 1.76171e+06, 643514
2.35106e+06, 1.76094e+06, 645619
2.36867e+06, 1.76017e+06, 647717
2.38626e+06, 1.75939e+06, 649807
2.40385e+06, 1.75861e+06, 651889
2.42144e+06, 1.75782e+06, 654034
2.43901e+06, 1.75702e+06, 656201
2.45658e+06, 1.75622e+06, 658361
2.47413e+06, 1.75541e+06, 660513
2.49168e+06, 1.7546e+06, 662656
2.50923e+06, 1.75378e+06, 664792
2.52676e+06, 1.75295e+06, 666935
2.54429e+06, 1.75212e+06, 669154
2.5618e+06, 1.75129e+06, 671364
2.57931e+06, 1.75044e+06, 673566
2.59681e+06, 1.7496e+06, 675759
2.6143e+06, 1.74874e+06, 677945
2.63179e+06, 1.74788e+06, 680122
2.64926e+06, 1.74702e+06, 682349
2.66673e+06, 1.74615e+06, 684606
2.68418e+06, 1.74527e+06, 686855
2.70163e+06, 1.74439e+06, 689095
2.71907e+06, 1.7435e+06, 691327
2.7365e+06, 1.74261e+06, 693550
2.75392e+06, 1.74171e+06, 695767
2.77134e+06, 1.7408e+06, 698068
2.78874e+06, 1.73989e+06, 700360
2.80613e+06, 1.73898e+06, 702643
2.82352e+06, 1.73805e+06, 704918
2.8409e+06, 1.73713e+06, 707184
2.85826e+06, 1.73619e+06, 709442
2.87562e+06, 1.73525e+06, 711730
2.89297e+06, 1.73431e+06, 714062
2.91031e+06, 1.73336e+06, 716386
2.92763e+06, 1.7324e+06, 718700
2.94495e+06, 1.73144e+06, 721006
2.96226e+06, 1.73047e+06, 723304
2.97956e+06, 1.7295e+06, 725592
2.99685e+06, 1.72852e+06, 727944
3.01413e+06, 1.72754e+06, 730305
3.0314e+06, 1.72655e+06, 732656
3.04866e+06, 1.72555e+06, 734999
3.06591e+06, 1.72455e+06, 737333
3.08316e+06, 1.72354e+06, 739658
3.10039e+06, 1.72253e+06, 741988
3.11761e+06, 1.72151e+06, 744383
3.13482e+06, 1.72049e+06, 746769
3.15202e+06, 1.71946e+06, 749146
3.1692e+06, 1.71842e+06, 751514
3.18638e+06, 1.71738e+06, 753873
3.20355e+06, 1.71633e+06, 756223
3.22071e+06, 1.71528e+06, 758606
3.23786e+06, 1.71422e+06, 761023
3.25499e+06, 1.71316e+06, 763431
3.27212e+06, 1.71209e+06, 765831
3.28924e+06, 1.71102e+06, 768221
3.30634e+06, 1.70993e+06, 770602
3.32344e+06, 1.70885e+06, 772975
3.34052e+06, 1.70776e+06, 775403
3.35759e+06, 1.70666e+06, 777840
3.37465e+06, 1.70556e+06, 780269
3.3917e+06, 1.70445e+06, 782688
3.40874e+06, 1.70334e+06, 785098
3.42577e+06, 1.70222e+06, 787499
3.44278e+06, 1.70109e+06, 789895
3.45979e+06, 1.69996e+06, 792359
3.47678e+06, 1.69882e+06, 794814
3.49377e+06, 1.69768e+06, 797260
3.51074e+06, 1.69653e+06, 799696
3.5277e+06, 1.69538e+06, 802124
3.54465e+06, 1.69422e+06, 804542
3.56158e+06, 1.69306e+06, 806975
3.57851e+06, 1.69189e+06, 809454
3.59542e+06, 1.69071e+06, 811924
3.61232e+06, 1.68953e+06, 814385
3.62921e+06, 1.68835e+06, 816837
3.64609e+06, 1.68716e+06, 819279
3.66295e+06, 1.68596e+06, 821713
3.67981e+06, 1.68476e+06, 824176
3.69665e+06, 1.68355e+06, 826668
3.71348e+06, 1.68233e+06, 829151
3.7303e+06, 1.68111e+06, 831625
3.7471e+06, 1.67989e+06, 834090
3.76389e+06, 1.67866e+06, 836546
3.78067e+06, 1.67742e+06, 838992
3.79744e+06, 1.67618e+06, 841481
3.8142e+06, 1.67494e+06, 843984
3.83094e+06, 1.67368e+06, 846478
3.84767e+06, 1.67243e+06, 848963
3.86439e+06, 1.67116e+06, 851439
3.88109e+06, 1.66989e+06, 853906
3.89779e+06, 1.66862e+06, 856364
3.91447e+06, 1.66734e+06, 858872
3.93113e+06, 1.66606e+06, 861385
3.94779e+06, 1.66476e+06, 863889
3.96443e+06, 1.66347e+06, 866383
3.98106e+06, 1.66217e+06, 868868
3.99767e+06, 1.66086e+06, 871344
4.01427e+06, 1.65955e+06, 873811
4.03086e+06, 1.65823e+06, 876335
4.04744e+06, 1.65691e+06, 878855
4.064e+06, 1.65558e+06, 881366
4.08055e+06, 1.65424e+06, 883868
4.09709e+06, 1.6529e+06, 886361
4.11361e+06, 1.65156e+06, 888844
4.13012e+06, 1.65021e+06, 891319
4.14661e+06, 1.64885e+06, 893854
4.16309e+06, 1.64749e+06, 896380
4.17956e+06, 1.64613e+06, 898896
4.19602e+06, 1.64475e+06, 901404
4.21246e+06, 1.64338e+06, 903903
4.22888e+06, 1.64199e+06, 906393
4.2453e+06, 1.64061e+06, 908874
4.2617e+06, 1.63921e+06, 911414
4.27808e+06, 1.63781e+06, 913944
4.29445e+06, 1.63641e+06, 916466
4.31081e+06, 1.635e+06, 918978
4.32715e+06, 1.63359e+06, 921481
4.34348e+06, 1.63217e+06, 923975
4.3598e+06, 1.63074e+06, 926461
4.3761e+06, 1.62931e+06, 929003
4.39238e+06, 1.62787e+06, 931536
4.40865e+06, 1.62643e+06, 934061
4.42491e+06, 1.62498e+06, 936576
4.44115e+06, 1.62353e+06, 939082
4.45738e+06, 1.62207e+06, 941579
4.47359e+06, 1.62061e+06, 944068
4.48979e+06, 1.61914e+06, 946608
4.50598e+06, 1.61767e+06, 949143
4.52215e+06, 1.61619e+06, 951669
4.5383e+06, 1.61471e+06, 954185
4.55444e+06, 1.61322e+06, 956693
4.57057e+06, 1.61172e+06, 959192
4.58668e+06, 1.61022e+06, 961683
4.60277e+06, 1.60872e+06, 964217
4.61885e+06, 1.60721e+06, 966752
4.63491e+06, 1.60569e+06, 969278
