s(m), v_par(m/s), v_perp(m/s)
-9298.13, -485384, 1.81176e+06
-14151.7, -485331, 1.81183e+06
-19004.7, -485255, 1.8119e+06
-23856.7, -485157, 1.81197e+06
-28707.7, -485037, 1.81204e+06
-33557.4, -484895, 1.81211e+06
-38405.6, -484731, 1.81218e+06
-43252, -484545, 1.81225e+06
-48096.4, -484336, 1.81232e+06
-52938.6, -484106, 1.81239e+06
-57778.4, -483853, 1.81246e+06
-62615.6, -483579, 1.81253e+06
-67449.9, -483282, 1.8126e+06
-72281.2, -482963, 1.81267e+06
-77109.1, -482622, 1.81274e+06
-81933.5, -482259, 1.81281e+06
-86754.2, -481875, 1.81288e+06
-91571, -481468, 1.81295e+06
-96383.5, -481039, 1.81302e+06
-101192, -480588, 1.81309e+06
-105995, -480115, 1.81316e+06
-110794, -479621, 1.81323e+06
-115588, -479104, 1.81332e+06
-120376, -478566, 1.81353e+06
-125159, -478006, 1.81374e+06
-129936, -477424, 1.81395e+06
-134707, -476820, 1.81415e+06
-139472, -476195, 1.81436e+06
-144231, -475547, 1.81456e+06
-148983, -474878, 1.81477e+06
-153729, -474188, 1.81497e+06
-158467, -473476, 1.81518e+06
-163198, -472742, 1.81538e+06
-167922, -471986, 1.81559e+06
-172638, -471209, 1.81579e+06
-177346, -470411, 1.816e+06
-182046, -469591, 1.8162e+06
-186737, -468750, 1.8164e+06
-191421, -467887, 1.8166e+06
-196095, -467003, 1.81681e+06
-200761, -466097, 1.81701e+06
-205417, -465171, 1.81721e+06
-210064, -464223, 1.81741e+06
-214701, -463254, 1.81761e+06
-219329, -462263, 1.81781e+06
-223947, -461252, 1.81801e+06
-228554, -460220, 1.81821e+06
-233151, -459166, 1.81851e+06
-237737, -458092, 1.81884e+06
-242313, -456997, 1.81917e+06
-246877, -455881, 1.8195e+06
-251430, -454744, 1.81983e+06
-255972, -453586, 1.82016e+06
-260502, -452408, 1.82048e+06
-265020, -451209, 1.82081e+06
-269526, -449990, 1.82113e+06
-274020, -448750, 1.82145e+06
-278501, -447489, 1.82177e+06
-282969, -446208, 1.8221e+06
-287425, -444907, 1.82242e+06
-291868, -443585, 1.82273e+06
-296297, -442243, 1.82305e+06
-300712, -440881, 1.82337e+06
-305114, -439499, 1.82369e+06
-309502, -438097, 1.824e+06
-313876, -436675, 1.82431e+06
